156.146.37.103 - - [09/Apr/2024:02:31:26 -0700] "GET / HTTP/1.1" 301 475 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5 (.NET CLR 3.5.30729)" 
114.119.139.166 - - [09/Apr/2024:13:30:15 -0700] "GET /self.logs/error.log.2020-07-12 HTTP/1.1" 200 351 "http://www.secrepo.com/self.logs?C=N%3BO%3DD" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" 
51.222.253.17 - - [09/Apr/2024:13:38:12 -0700] "GET /maccdc2012/ssh.log.gz HTTP/1.1" 200 78840 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" 
195.191.219.133 - - [09/Apr/2024:13:47:20 -0700] "GET /robots.txt HTTP/1.1" 301 495 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)" 
195.191.219.133 - - [09/Apr/2024:13:47:21 -0700] "GET /robots.txt HTTP/1.1" 200 377 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)" 
195.191.219.133 - - [09/Apr/2024:13:47:23 -0700] "GET / HTTP/1.1" 301 419 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)" 
195.191.219.133 - - [09/Apr/2024:13:47:24 -0700] "GET / HTTP/1.1" 200 13108 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)" 
157.55.39.49 - - [09/Apr/2024:13:55:43 -0700] "GET /self.logs/error.log.2019-07-24.gz HTTP/1.1" 200 1480 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36" 
171.13.14.75 - - [09/Apr/2024:13:58:06 -0700] "GET / HTTP/1.1" 200 49133 "http://www.secrepo.com" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/44.0.2403.155 Safari/537.36" 
180.163.220.110 - - [09/Apr/2024:13:58:27 -0700] "GET / HTTP/1.1" 200 13142 "https://www.sec-wiki.com/news?News_page=1012" "Opera/9.80 (Windows NT 6.1; U; cs) Presto/2.7.62 Version/11.01" 
34.235.48.77 - - [09/Apr/2024:14:05:33 -0700] "GET /misc/zeus_dga_domains.txt.zip HTTP/1.1" 200 75920 "-" "Mozilla/5.0 (compatible)" 
106.75.165.113 - - [09/Apr/2024:14:12:42 -0700] "GET /.git/config HTTP/1.1" 404 284 "-" "Go-http-client/1.1" 
174.215.0.2 - - [09/Apr/2024:14:24:37 -0700] "GET / HTTP/1.1" 200 13186 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1" 
174.215.0.2 - - [09/Apr/2024:14:24:38 -0700] "GET /css/style.css HTTP/1.1" 404 328 "http://www.secrepo.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1" 
174.215.0.2 - - [09/Apr/2024:14:24:38 -0700] "GET /twitter-icon.png HTTP/1.1" 200 27893 "http://www.secrepo.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1" 
174.215.0.2 - - [09/Apr/2024:14:24:38 -0700] "GET /GitHub-Mark.png HTTP/1.1" 200 7533 "http://www.secrepo.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1" 
174.215.0.2 - - [09/Apr/2024:14:24:41 -0700] "GET /bootstrap/img/favicon.ico HTTP/1.1" 200 713 "http://www.secrepo.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1" 
54.36.149.103 - - [09/Apr/2024:14:32:26 -0700] "GET /robots.txt HTTP/1.1" 301 439 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" 
54.36.149.103 - - [09/Apr/2024:14:32:26 -0700] "GET /robots.txt HTTP/1.1" 200 333 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" 
51.222.253.13 - - [09/Apr/2024:14:32:27 -0700] "GET /Datasets%20Description/Network/http.html HTTP/1.1" 301 495 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" 
51.222.253.4 - - [09/Apr/2024:14:34:10 -0700] "GET /maccdc2012/ftp.log.gz HTTP/1.1" 200 78840 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" 
52.167.144.139 - - [09/Apr/2024:14:48:51 -0700] "GET /self.logs/access.log.2024-01-30.gz HTTP/1.1" 200 12047 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36" 
52.167.144.139 - - [09/Apr/2024:14:53:04 -0700] "GET /self.logs/error.log.2018-11-05.gz HTTP/1.1" 200 4520 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36" 
52.167.144.224 - - [09/Apr/2024:14:57:34 -0700] "GET /self.logs/error.log.2017-04-14.gz HTTP/1.1" 200 1256 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36" 
167.71.81.150 - - [09/Apr/2024:14:57:54 -0700] "GET /robots.txt HTTP/1.1" 301 439 "-" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:57:54 -0700] "GET /robots.txt HTTP/1.1" 200 333 "http://secrepo.com/robots.txt" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:57:56 -0700] "GET / HTTP/1.1" 301 419 "-" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:57:56 -0700] "GET / HTTP/1.1" 200 13142 "http://secrepo.com/" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:58:27 -0700] "GET /Datasets%20Description/HTML_Bro_log_2 HTTP/1.1" 301 489 "-" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:58:27 -0700] "GET /Datasets%20Description/Network/tunnel.html HTTP/1.1" 301 499 "-" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:58:27 -0700] "GET /tg/tg_snort_full.7z HTTP/1.1" 301 457 "-" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:58:27 -0700] "GET /pe_static/zeus.zip HTTP/1.1" 301 455 "-" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:58:27 -0700] "GET /Datasets%20Description/Network/signatures.html HTTP/1.1" 301 507 "-" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:58:28 -0700] "GET /Datasets%20Description/Network/ssh.html HTTP/1.1" 301 493 "-" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:58:28 -0700] "GET /Datasets%20Description/HTML_Bro_log_2 HTTP/1.1" 301 563 "http://secrepo.com/Datasets%20Description/HTML_Bro_log_2" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:58:28 -0700] "GET /Datasets%20Description/Network/tunnel.html HTTP/1.1" 200 1426 "http://secrepo.com/Datasets%20Description/Network/tunnel.html" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:58:28 -0700] "GET /honeypot/honeypot.json.zip HTTP/1.1" 301 471 "-" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:58:28 -0700] "GET /pe_static/zeus.zip HTTP/1.1" 200 376680 "http://secrepo.com/pe_static/zeus.zip" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:58:28 -0700] "GET /Datasets%20Description/Network/signatures.html HTTP/1.1" 404 284 "http://secrepo.com/Datasets%20Description/Network/signatures.html" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:58:28 -0700] "GET /tg/tg_snort_full.7z HTTP/1.1" 200 405880 "http://secrepo.com/tg/tg_snort_full.7z" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:58:28 -0700] "GET /tg/b.zip HTTP/1.1" 301 435 "-" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:58:28 -0700] "GET /Datasets%20Description/Network/ssh.html HTTP/1.1" 200 1290 "http://secrepo.com/Datasets%20Description/Network/ssh.html" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:58:28 -0700] "GET /maccdc2012/http.log.gz HTTP/1.1" 301 463 "-" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:58:29 -0700] "GET /robots.txt HTTP/1.1" 200 333 "-" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:58:29 -0700] "GET /Datasets%20Description/HTML_Bro_log_2/ HTTP/1.1" 200 754 "http://www.secrepo.com/Datasets%20Description/HTML_Bro_log_2" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:58:28 -0700] "GET /honeypot/honeypot.json.zip HTTP/1.1" 200 379600 "http://secrepo.com/honeypot/honeypot.json.zip" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:58:29 -0700] "GET /Datasets%20Description/Network/smtp.html HTTP/1.1" 301 495 "-" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:58:29 -0700] "GET /Datasets%20Description/PE_malware/VirusShare.html HTTP/1.1" 301 513 "-" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:58:29 -0700] "GET /tg/b.zip HTTP/1.1" 200 405880 "http://secrepo.com/tg/b.zip" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:58:29 -0700] "GET /maccdc2012/dhcp.log.gz HTTP/1.1" 301 463 "-" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:58:29 -0700] "GET /Datasets%20Description/Network/smtp.html HTTP/1.1" 200 1593 "http://secrepo.com/Datasets%20Description/Network/smtp.html" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:58:30 -0700] "GET /maccdc2012/dhcp.log.gz HTTP/1.1" 200 44933 "http://secrepo.com/maccdc2012/dhcp.log.gz" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:58:29 -0700] "GET /maccdc2012/http.log.gz HTTP/1.1" 200 408800 "http://secrepo.com/maccdc2012/http.log.gz" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:58:30 -0700] "GET /Datasets%20Description/PE_malware/VirusShare.html HTTP/1.1" 200 1573 "http://secrepo.com/Datasets%20Description/PE_malware/VirusShare.html" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:58:30 -0700] "GET /data HTTP/1.1" 301 427 "-" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:58:30 -0700] "GET /data HTTP/1.1" 404 250 "http://secrepo.com/data" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:58:30 -0700] "GET /auth.log/auth.log.gz HTTP/1.1" 301 459 "-" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:58:31 -0700] "GET /maccdc2012/maccdc2012_full_alert.7z HTTP/1.1" 301 489 "-" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:58:31 -0700] "GET /maccdc2012/notice.log.gz HTTP/1.1" 301 467 "-" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:58:31 -0700] "GET /auth.log/auth.log.gz HTTP/1.1" 200 408800 "http://secrepo.com/auth.log/auth.log.gz" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:58:31 -0700] "GET /maccdc2012/maccdc2012_full_alert.7z HTTP/1.1" 200 312440 "http://secrepo.com/maccdc2012/maccdc2012_full_alert.7z" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:58:31 -0700] "GET /maccdc2012/signatures.log.gz HTTP/1.1" 301 475 "-" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:58:31 -0700] "GET /Datasets%20Description/Network/dhcp.html HTTP/1.1" 301 495 "-" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:58:32 -0700] "GET /self.logs/ HTTP/1.1" 301 439 "-" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:58:32 -0700] "GET /maccdc2012/notice.log.gz HTTP/1.1" 200 20753 "http://secrepo.com/maccdc2012/notice.log.gz" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:58:32 -0700] "GET /Datasets%20Description/Network/ftp.html HTTP/1.1" 301 493 "-" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:58:33 -0700] "GET /Datasets%20Description/Network/dhcp.html HTTP/1.1" 200 1417 "http://secrepo.com/Datasets%20Description/Network/dhcp.html" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:58:33 -0700] "GET /maccdc2012/signatures.log.gz HTTP/1.1" 200 624 "http://secrepo.com/maccdc2012/signatures.log.gz" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:58:33 -0700] "GET /maccdc2012/ftp.log.gz HTTP/1.1" 301 461 "-" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:58:33 -0700] "GET /Datasets%20Description/Network/ftp.html HTTP/1.1" 200 1452 "http://secrepo.com/Datasets%20Description/Network/ftp.html" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:58:33 -0700] "GET /maccdc2012/ftp.log.gz HTTP/1.1" 200 127717 "http://secrepo.com/maccdc2012/ftp.log.gz" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:58:33 -0700] "GET /Datasets%20Description/Network/dns.html HTTP/1.1" 301 493 "-" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:58:33 -0700] "GET /maccdc2012/ssl.log.gz HTTP/1.1" 301 461 "-" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:58:33 -0700] "GET /Datasets%20Description/Network/dns.html HTTP/1.1" 200 1465 "http://secrepo.com/Datasets%20Description/Network/dns.html" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:58:34 -0700] "GET /misc/zeus_dga_domains.txt.zip HTTP/1.1" 301 477 "-" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:58:34 -0700] "GET /maccdc2012/ssl.log.gz HTTP/1.1" 200 408800 "http://secrepo.com/maccdc2012/ssl.log.gz" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:58:35 -0700] "GET /maccdc2012/tunnel.log.gz HTTP/1.1" 301 467 "-" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:58:34 -0700] "GET /misc/zeus_dga_domains.txt.zip HTTP/1.1" 200 405880 "http://secrepo.com/misc/zeus_dga_domains.txt.zip" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:58:36 -0700] "GET /maccdc2012/tunnel.log.gz HTTP/1.1" 200 5238 "http://secrepo.com/maccdc2012/tunnel.log.gz" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:58:33 -0700] "GET /self.logs/ HTTP/1.1" 200 49122 "http://secrepo.com/self.logs/" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:58:47 -0700] "GET /Datasets%20Description/HTML_Bro_log_3 HTTP/1.1" 301 489 "-" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:58:47 -0700] "GET /Datasets%20Description/PE_malware/OPCleaver.html HTTP/1.1" 301 511 "-" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:58:47 -0700] "GET /Datasets%20Description/Network/http.html HTTP/1.1" 301 495 "-" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:58:47 -0700] "GET /maccdc2012/conn.log.gz HTTP/1.1" 301 463 "-" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:58:47 -0700] "GET /maccdc2012/ssh.log.gz HTTP/1.1" 301 461 "-" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:58:47 -0700] "GET /maccdc2012/dns.log.gz HTTP/1.1" 301 461 "-" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:58:48 -0700] "GET /Datasets%20Description/Network/http.html HTTP/1.1" 200 1665 "http://secrepo.com/Datasets%20Description/Network/http.html" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:58:49 -0700] "GET /Datasets%20Description/PE_malware/OPCleaver.html HTTP/1.1" 200 1414 "http://secrepo.com/Datasets%20Description/PE_malware/OPCleaver.html" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:58:49 -0700] "GET /Datasets%20Description/HTML_Bro_log_3 HTTP/1.1" 301 563 "http://secrepo.com/Datasets%20Description/HTML_Bro_log_3" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:58:49 -0700] "GET /maccdc2012/ssh.log.gz HTTP/1.1" 200 182523 "http://secrepo.com/maccdc2012/ssh.log.gz" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:58:49 -0700] "GET /Datasets%20Description/HTML_Bro_log_3/ HTTP/1.1" 200 745 "http://www.secrepo.com/Datasets%20Description/HTML_Bro_log_3" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:58:49 -0700] "GET /maccdc2012/dns.log.gz HTTP/1.1" 200 315360 "http://secrepo.com/maccdc2012/dns.log.gz" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:58:49 -0700] "GET /maccdc2012/conn.log.gz HTTP/1.1" 200 312440 "http://secrepo.com/maccdc2012/conn.log.gz" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:59:00 -0700] "GET /Datasets%20Description/PE_malware/Zeus.html HTTP/1.1" 301 501 "-" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:59:00 -0700] "GET /domaindata/domainmovement.zip HTTP/1.1" 301 477 "-" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:59:01 -0700] "GET /pe_static/op-cleaver.zip HTTP/1.1" 301 467 "-" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:59:01 -0700] "GET /Datasets%20Description/Network/ssl.html HTTP/1.1" 301 493 "-" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:59:01 -0700] "GET /maccdc2012/files.log.gz HTTP/1.1" 301 465 "-" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:59:01 -0700] "GET /Datasets%20Description/Network/files.html HTTP/1.1" 301 497 "-" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:59:01 -0700] "GET /maccdc2012/maccdc2012_fast_alert.7z HTTP/1.1" 301 489 "-" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:59:01 -0700] "GET /tg/c.zip HTTP/1.1" 301 435 "-" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:59:01 -0700] "GET /Datasets%20Description/PE_malware/Zeus.html HTTP/1.1" 200 1654 "http://secrepo.com/Datasets%20Description/PE_malware/Zeus.html" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:59:02 -0700] "GET /maccdc2012/smtp.log.gz HTTP/1.1" 301 463 "-" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:59:01 -0700] "GET /pe_static/op-cleaver.zip HTTP/1.1" 200 379600 "http://secrepo.com/pe_static/op-cleaver.zip" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:59:02 -0700] "GET /Datasets%20Description/Network/files.html HTTP/1.1" 200 1488 "http://secrepo.com/Datasets%20Description/Network/files.html" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:59:02 -0700] "GET /Datasets%20Description/Network/ssl.html HTTP/1.1" 200 1541 "http://secrepo.com/Datasets%20Description/Network/ssl.html" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:59:02 -0700] "GET /maccdc2012/files.log.gz HTTP/1.1" 200 277400 "http://secrepo.com/maccdc2012/files.log.gz" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:59:02 -0700] "GET /squid/access.log.gz HTTP/1.1" 301 457 "-" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:59:02 -0700] "GET /pe_static/apt1.zip HTTP/1.1" 301 455 "-" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:59:02 -0700] "GET /domaindata/domainmovement.zip HTTP/1.1" 200 385440 "http://secrepo.com/domaindata/domainmovement.zip" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:59:03 -0700] "GET /maccdc2012/smtp.log.gz HTTP/1.1" 200 6878 "http://secrepo.com/maccdc2012/smtp.log.gz" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:59:03 -0700] "GET /Datasets%20Description/Network/notice.html HTTP/1.1" 301 499 "-" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:59:02 -0700] "GET /maccdc2012/maccdc2012_fast_alert.7z HTTP/1.1" 200 353320 "http://secrepo.com/maccdc2012/maccdc2012_fast_alert.7z" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:59:03 -0700] "GET /squid/access.log.gz HTTP/1.1" 200 365000 "http://secrepo.com/squid/access.log.gz" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:59:02 -0700] "GET /tg/c.zip HTTP/1.1" 200 440920 "http://secrepo.com/tg/c.zip" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
167.71.81.150 - - [09/Apr/2024:14:59:03 -0700] "GET /pe_static/apt1.zip HTTP/1.1" 200 446760 "http://secrepo.com/pe_static/apt1.zip" "Mozilla/5.0 (compatible; WireReaderBot/1.0; +https://wirereader.app)" 
