46.232.120.33 - - [25/Jun/2023:01:50:20 -0700] "GET /bootstrap/img/favicon.ico HTTP/1.1" 304 226 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36 Edg/116.0.0.0" 
171.224.181.236 - - [25/Jun/2023:05:08:07 -0700] "GET / HTTP/1.1" 200 13187 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36" 
171.224.181.236 - - [25/Jun/2023:05:08:07 -0700] "GET /css/style.css HTTP/1.1" 404 305 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36" 
171.224.181.236 - - [25/Jun/2023:05:08:07 -0700] "GET /twitter-icon.png HTTP/1.1" 200 27916 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36" 
171.224.181.236 - - [25/Jun/2023:05:08:07 -0700] "GET /GitHub-Mark.png HTTP/1.1" 200 7533 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36" 
171.224.181.236 - - [25/Jun/2023:05:08:08 -0700] "GET /bootstrap/img/favicon.ico HTTP/1.1" 200 690 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36" 
149.202.65.189 - - [25/Jun/2023:05:24:50 -0700] "GET /robots.txt HTTP/1.1" 200 377 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)" 
149.202.65.189 - - [25/Jun/2023:05:24:51 -0700] "GET /self.logs/error.log.2023-06-21 HTTP/1.1" 200 273 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)" 
40.88.21.235 - - [25/Jun/2023:05:25:34 -0700] "GET / HTTP/1.1" 200 13187 "http://www.secrepo.com/" "Mozilla/5.0 (compatible; DuckDuckGo-Favicons-Bot/1.0; +http://duckduckgo.com)" 
40.88.21.235 - - [25/Jun/2023:05:25:34 -0700] "GET /bootstrap/img/favicon.ico HTTP/1.1" 200 690 "http://www.secrepo.com/bootstrap/img/favicon.ico" "Mozilla/5.0 (compatible; DuckDuckGo-Favicons-Bot/1.0; +http://duckduckgo.com)" 
89.149.217.136 - - [25/Jun/2023:06:00:47 -0700] "GET / HTTP/1.1" 200 13142 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36" 
202.186.173.50 - - [25/Jun/2023:06:05:15 -0700] "GET / HTTP/1.1" 200 13186 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36" 
202.186.173.50 - - [25/Jun/2023:06:05:15 -0700] "GET /css/style.css HTTP/1.1" 404 305 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36" 
202.186.173.50 - - [25/Jun/2023:06:05:15 -0700] "GET /twitter-icon.png HTTP/1.1" 200 27916 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36" 
202.186.173.50 - - [25/Jun/2023:06:05:15 -0700] "GET /GitHub-Mark.png HTTP/1.1" 200 7533 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36" 
202.186.173.50 - - [25/Jun/2023:06:05:16 -0700] "GET /bootstrap/img/favicon.ico HTTP/1.1" 200 690 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36" 
202.186.173.50 - - [25/Jun/2023:06:06:24 -0700] "GET /css/style.css HTTP/1.1" 404 328 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36" 
202.186.173.50 - - [25/Jun/2023:06:06:25 -0700] "GET / HTTP/1.1" 206 13235 "-" "WhatsApp/2.23.11.80 i" 
202.184.56.76 - - [25/Jun/2023:06:06:25 -0700] "GET / HTTP/1.1" 200 13186 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36" 
202.186.173.50 - - [25/Jun/2023:06:06:26 -0700] "GET /bootstrap/img/favicon.ico HTTP/1.1" 206 735 "-" "WhatsApp/2.23.11.80 i" 
202.184.56.76 - - [25/Jun/2023:06:06:26 -0700] "GET /css/style.css HTTP/1.1" 404 305 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36" 
202.184.56.76 - - [25/Jun/2023:06:06:26 -0700] "GET /GitHub-Mark.png HTTP/1.1" 200 7556 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36" 
202.184.56.76 - - [25/Jun/2023:06:06:26 -0700] "GET /twitter-icon.png HTTP/1.1" 200 27916 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36" 
202.184.56.76 - - [25/Jun/2023:06:06:27 -0700] "GET /bootstrap/img/favicon.ico HTTP/1.1" 200 690 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36" 
113.211.210.25 - - [25/Jun/2023:06:06:37 -0700] "GET / HTTP/1.1" 200 13186 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36" 
113.211.210.25 - - [25/Jun/2023:06:06:37 -0700] "GET /css/style.css HTTP/1.1" 404 305 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36" 
113.211.210.25 - - [25/Jun/2023:06:06:37 -0700] "GET /twitter-icon.png HTTP/1.1" 200 27916 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36" 
113.211.210.25 - - [25/Jun/2023:06:06:37 -0700] "GET /GitHub-Mark.png HTTP/1.1" 200 7556 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36" 
113.211.210.25 - - [25/Jun/2023:06:06:59 -0700] "GET /bootstrap/img/favicon.ico HTTP/1.1" 200 713 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36" 
202.186.173.50 - - [25/Jun/2023:06:07:40 -0700] "GET /maccdc2012/maccdc2012_full_alert.7z HTTP/1.1" 200 24979053 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36" 
125.33.203.138 - - [25/Jun/2023:06:09:27 -0700] "GET / HTTP/1.1" 200 13186 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:109.0) Gecko/20100101 Firefox/114.0" 
125.33.203.138 - - [25/Jun/2023:06:09:27 -0700] "GET /css/style.css HTTP/1.1" 404 328 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:109.0) Gecko/20100101 Firefox/114.0" 
125.33.203.138 - - [25/Jun/2023:06:10:10 -0700] "GET /bootstrap/img/favicon.ico HTTP/1.1" 200 713 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:109.0) Gecko/20100101 Firefox/114.0" 
125.33.203.138 - - [25/Jun/2023:06:10:10 -0700] "GET /GitHub-Mark.png HTTP/1.1" 200 7556 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:109.0) Gecko/20100101 Firefox/114.0" 
125.33.203.138 - - [25/Jun/2023:06:10:10 -0700] "GET /twitter-icon.png HTTP/1.1" 200 27916 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:109.0) Gecko/20100101 Firefox/114.0" 
202.186.173.50 - - [25/Jun/2023:06:10:39 -0700] "GET /Datasets%20Description/Network/dhcp.html HTTP/1.1" 200 1461 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36" 
202.186.173.50 - - [25/Jun/2023:06:10:39 -0700] "GET /favicon.ico HTTP/1.1" 200 368 "http://www.secrepo.com/Datasets%20Description/Network/dhcp.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36" 
202.186.173.50 - - [25/Jun/2023:06:09:03 -0700] "GET /maccdc2012/conn.log.gz HTTP/1.1" 200 549157753 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36" 
27.115.124.6 - - [25/Jun/2023:06:11:03 -0700] "GET / HTTP/1.1" 200 13186 "http://baidu.com/" "Mozilla/5.0 (Linux; Android 8.0; Pixel 2 Build/OPD3.170816.012) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Mobile Safari/537.36" 
27.115.124.6 - - [25/Jun/2023:06:11:04 -0700] "GET /css/style.css HTTP/1.1" 404 305 "http://www.secrepo.com/" "Mozilla/5.0 (Linux; Android 8.0; Pixel 2 Build/OPD3.170816.012) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Mobile Safari/537.36" 
27.115.124.6 - - [25/Jun/2023:06:11:04 -0700] "GET /twitter-icon.png HTTP/1.1" 200 27893 "http://www.secrepo.com/" "Mozilla/5.0 (Linux; Android 8.0; Pixel 2 Build/OPD3.170816.012) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Mobile Safari/537.36" 
27.115.124.38 - - [25/Jun/2023:06:11:04 -0700] "GET /GitHub-Mark.png HTTP/1.1" 200 7556 "http://www.secrepo.com/" "Mozilla/5.0 (Linux; Android 8.0; Pixel 2 Build/OPD3.170816.012) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Mobile Safari/537.36" 
27.115.124.53 - - [25/Jun/2023:06:11:08 -0700] "GET /bootstrap/img/favicon.ico HTTP/1.1" 200 669 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36" 
27.115.124.70 - - [25/Jun/2023:06:11:53 -0700] "GET / HTTP/1.1" 301 475 "http://baidu.com/" "Mozilla/5.0 (Linux; Android 8.0; Pixel 2 Build/OPD3.170816.012) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Mobile Safari/537.36" 
27.115.124.45 - - [25/Jun/2023:06:11:54 -0700] "GET / HTTP/1.1" 200 13186 "http://baidu.com/" "Mozilla/5.0 (Linux; Android 8.0; Pixel 2 Build/OPD3.170816.012) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Mobile Safari/537.36" 
27.115.124.45 - - [25/Jun/2023:06:11:54 -0700] "GET /css/style.css HTTP/1.1" 404 305 "http://www.secrepo.com/" "Mozilla/5.0 (Linux; Android 8.0; Pixel 2 Build/OPD3.170816.012) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Mobile Safari/537.36" 
27.115.124.45 - - [25/Jun/2023:06:11:54 -0700] "GET /twitter-icon.png HTTP/1.1" 200 27893 "http://www.secrepo.com/" "Mozilla/5.0 (Linux; Android 8.0; Pixel 2 Build/OPD3.170816.012) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Mobile Safari/537.36" 
27.115.124.45 - - [25/Jun/2023:06:11:54 -0700] "GET /GitHub-Mark.png HTTP/1.1" 200 7533 "http://www.secrepo.com/" "Mozilla/5.0 (Linux; Android 8.0; Pixel 2 Build/OPD3.170816.012) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Mobile Safari/537.36" 
27.115.124.118 - - [25/Jun/2023:06:11:58 -0700] "GET /bootstrap/img/favicon.ico HTTP/1.1" 200 669 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36" 
202.186.173.50 - - [25/Jun/2023:06:12:36 -0700] "GET /Datasets%20Description/Network/dns.html HTTP/1.1" 200 1543 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36" 
202.186.173.50 - - [25/Jun/2023:06:12:59 -0700] "GET /Datasets%20Description/Network/weird.html HTTP/1.1" 200 1645 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36" 
202.186.173.50 - - [25/Jun/2023:06:13:37 -0700] "GET /maccdc2012/maccdc2012_fast_alert.7z HTTP/1.1" 200 9478260 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36" 
202.186.173.50 - - [25/Jun/2023:06:14:58 -0700] "GET /maccdc2012/maccdc2012_fast_alert.7z HTTP/1.1" 200 9478260 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36" 
49.7.21.65 - - [25/Jun/2023:06:20:56 -0700] "GET / HTTP/1.1" 200 13149 "-" "Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)" 
17.241.75.119 - - [25/Jun/2023:06:31:36 -0700] "GET /self.logs/error.log.2019-08-17.gz HTTP/1.1" 200 1429 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot)" 
194.38.21.45 - - [25/Jun/2023:07:01:23 -0700] "GET /public/assets/uploadify/uploadify.css HTTP/1.1" 301 549 "-" "ALittle Client" 
194.38.21.45 - - [25/Jun/2023:07:01:45 -0700] "GET /public/assets/uploadify/uploadify.css HTTP/1.1" 429 486 "-" "ALittle Client" 
161.35.35.166 - - [25/Jun/2023:07:02:25 -0700] "GET /Datasets%20Description/HTML_Bro_log_3 HTTP/1.1" 301 619 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.5735.106 Safari/537.36" 
61.177.139.251 - - [25/Jun/2023:07:06:37 -0700] "GET / HTTP/1.1" 301 475 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36" 
61.177.139.251 - - [25/Jun/2023:07:06:38 -0700] "GET / HTTP/1.1" 200 13187 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36" 
77.75.78.161 - - [25/Jun/2023:07:18:42 -0700] "GET /robots.txt HTTP/1.1" 200 377 "-" "Mozilla/5.0 (compatible; SeznamBot/4.0; +http://napoveda.seznam.cz/seznambot-intro/)" 
77.75.78.161 - - [25/Jun/2023:07:18:42 -0700] "GET /Datasets%20Description/Network/smtp.html HTTP/1.1" 304 267 "-" "Mozilla/5.0 (compatible; SeznamBot/4.0; +http://napoveda.seznam.cz/seznambot-intro/)" 
114.119.132.248 - - [25/Jun/2023:07:37:34 -0700] "GET /self.logs/error.log.2020-11-28 HTTP/1.1" 200 351 "http://www.secrepo.com/self.logs?C=N%3BO%3DD" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" 
114.119.158.204 - - [25/Jun/2023:07:39:21 -0700] "GET /self.logs/error.log.2020-11-24 HTTP/1.1" 200 4548 "http://www.secrepo.com/self.logs?C=N%3BO%3DD" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" 
114.119.157.250 - - [25/Jun/2023:07:41:26 -0700] "GET /self.logs/error.log.2020-09-23 HTTP/1.1" 200 351 "http://www.secrepo.com/self.logs?C=N%3BO%3DD" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" 
114.119.158.125 - - [25/Jun/2023:07:43:59 -0700] "GET /self.logs/error.log.2020-05-06 HTTP/1.1" 200 351 "http://www.secrepo.com/self.logs?C=N%3BO%3DD" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" 
51.222.253.10 - - [25/Jun/2023:07:45:33 -0700] "GET /robots.txt HTTP/1.1" 200 333 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" 
114.119.146.77 - - [25/Jun/2023:07:57:39 -0700] "GET /Datasets%20Description/HTML_Bro_log_1?C=M%3BO%3DA HTTP/1.1" 301 643 "https://www.secrepo.com/Datasets%20Description/HTML_Bro_log_1?C=S%3BO%3DA" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" 
114.119.146.77 - - [25/Jun/2023:07:57:42 -0700] "GET /Datasets%20Description/HTML_Bro_log_1/?C=M%3BO%3DA HTTP/1.1" 200 811 "https://www.secrepo.com/Datasets%20Description/HTML_Bro_log_1?C=S%3BO%3DA" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" 
104.10.253.142 - - [25/Jun/2023:07:59:12 -0700] "GET / HTTP/1.1" 200 13187 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko)" 
104.10.253.142 - - [25/Jun/2023:07:59:13 -0700] "GET /apple-touch-icon-precomposed.png HTTP/1.1" 404 328 "-" "Safari/16614.1.25.9.10 CFNetwork/1240.0.4.1 Darwin/20.6.0" 
104.10.253.142 - - [25/Jun/2023:07:59:13 -0700] "GET /apple-touch-icon.png HTTP/1.1" 404 305 "-" "Safari/16614.1.25.9.10 CFNetwork/1240.0.4.1 Darwin/20.6.0" 
104.10.253.142 - - [25/Jun/2023:07:59:13 -0700] "GET /bootstrap/img/favicon.ico HTTP/1.1" 304 253 "-" "Safari/16614.1.25.9.10 CFNetwork/1240.0.4.1 Darwin/20.6.0" 
104.10.253.142 - - [25/Jun/2023:07:59:13 -0700] "GET / HTTP/1.1" 200 13164 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1" 
104.10.253.142 - - [25/Jun/2023:07:59:13 -0700] "GET /apple-touch-icon-precomposed.png HTTP/1.1" 404 305 "-" "Safari/16614.1.25.9.10 CFNetwork/1240.0.4.1 Darwin/20.6.0" 
104.10.253.142 - - [25/Jun/2023:07:59:13 -0700] "GET /apple-touch-icon.png HTTP/1.1" 404 305 "-" "Safari/16614.1.25.9.10 CFNetwork/1240.0.4.1 Darwin/20.6.0" 
115.60.56.57 - - [25/Jun/2023:08:14:29 -0700] "GET /favicon.ico HTTP/1.1" 304 261 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36" 
157.55.39.227 - - [25/Jun/2023:08:20:13 -0700] "GET /self.logs/error.log.2020-04-30.gz HTTP/1.1" 301 541 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36" 
114.119.145.52 - - [25/Jun/2023:08:29:05 -0700] "GET /self.logs/error.log.2020-02-06 HTTP/1.1" 200 351 "http://www.secrepo.com/self.logs?C=N%3BO%3DD" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" 
114.119.149.159 - - [25/Jun/2023:08:29:55 -0700] "GET /robots.txt HTTP/1.1" 200 377 "-" "Mozilla/5.0 (compatible;PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" 
82.129.20.7 - - [25/Jun/2023:08:40:16 -0700] "GET /Datasets%20Description/PE_malware/VirusShare.html HTTP/1.1" 200 1651 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.58" 
82.129.20.7 - - [25/Jun/2023:08:40:17 -0700] "GET /Datasets%20Description/PE_malware/VirusShare.html HTTP/1.1" 200 1651 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.58" 
82.129.20.7 - - [25/Jun/2023:08:40:17 -0700] "GET /favicon.ico HTTP/1.1" 200 368 "http://www.secrepo.com/Datasets%20Description/PE_malware/VirusShare.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.58" 
82.129.20.7 - - [25/Jun/2023:08:40:21 -0700] "GET / HTTP/1.1" 200 13163 "http://www.secrepo.com/Datasets%20Description/PE_malware/VirusShare.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.58" 
82.129.20.7 - - [25/Jun/2023:08:40:21 -0700] "GET /css/style.css HTTP/1.1" 404 305 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.58" 
82.129.20.7 - - [25/Jun/2023:08:40:21 -0700] "GET /twitter-icon.png HTTP/1.1" 200 27916 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.58" 
82.129.20.7 - - [25/Jun/2023:08:40:22 -0700] "GET /GitHub-Mark.png HTTP/1.1" 200 7533 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.58" 
82.129.20.7 - - [25/Jun/2023:08:40:24 -0700] "GET /bootstrap/img/favicon.ico HTTP/1.1" 200 690 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.58" 
103.97.240.103 - - [25/Jun/2023:08:45:45 -0700] "GET / HTTP/1.1" 200 13187 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.58" 
103.97.240.103 - - [25/Jun/2023:08:45:45 -0700] "GET /css/style.css HTTP/1.1" 404 305 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.58" 
103.97.240.103 - - [25/Jun/2023:08:45:45 -0700] "GET /twitter-icon.png HTTP/1.1" 200 27916 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.58" 
103.97.240.103 - - [25/Jun/2023:08:45:46 -0700] "GET /GitHub-Mark.png HTTP/1.1" 200 7556 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.58" 
66.249.66.76 - - [25/Jun/2023:08:49:39 -0700] "HEAD / HTTP/1.1" 301 223 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 
66.249.66.160 - - [25/Jun/2023:08:49:40 -0700] "HEAD /self.logs/%60 HTTP/1.1" 404 309 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 
114.119.144.30 - - [25/Jun/2023:09:00:54 -0700] "GET /self.logs/error.log.2020-04-27 HTTP/1.1" 200 351 "http://www.secrepo.com/self.logs?C=N%3BO%3DD" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" 
49.64.184.130 - - [25/Jun/2023:09:01:50 -0700] "GET / HTTP/1.1" 200 13149 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15G77 ChannelId(73) NebulaSDK/1.8.100112 Nebula PSDType(1) AlipayDefined(nt:4G,ws:320|504|2.0) AliApp(AP/10.1.30.300) AlipayClient/10.1.30.300 Alipay Language/zh-Hans" 
