178.128.170.60 - - [07/Oct/2023:02:29:08 -0700] "GET / HTTP/1.1" 418 691 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:40.0) Gecko/20100101 Firefox/40.1" 
118.193.40.108 - - [07/Oct/2023:03:34:36 -0700] "POST /api/config/getwebsitename HTTP/1.1" 404 305 "http://www.secrepo.com/api/config/getwebsitename" "Mozilla/5.0 (Linux; Android 11; vivo 1906; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/8.9.0.0" 
118.193.40.108 - - [07/Oct/2023:03:34:36 -0700] "GET /static/wap/css/common.css HTTP/1.1" 404 305 "http://www.secrepo.com/static/wap/css/common.css" "Mozilla/5.0 (Linux; Android 11; vivo 1906; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/8.9.0.0" 
118.193.40.108 - - [07/Oct/2023:03:34:36 -0700] "GET /assets/AssetManifest.json HTTP/1.1" 404 305 "http://www.secrepo.com/assets/AssetManifest.json" "Mozilla/5.0 (Linux; Android 11; vivo 1906; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/8.9.0.0" 
118.193.40.108 - - [07/Oct/2023:03:34:36 -0700] "GET /Public/Wchat/css/index.css HTTP/1.1" 404 305 "http://www.secrepo.com/Public/Wchat/css/index.css" "Mozilla/5.0 (Linux; Android 11; vivo 1906; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/8.9.0.0" 
118.193.40.108 - - [07/Oct/2023:03:34:36 -0700] "GET /Template/Mobile/js/main.js HTTP/1.1" 404 305 "http://www.secrepo.com/Template/Mobile/js/main.js" "Mozilla/5.0 (Linux; Android 11; vivo 1906; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/8.9.0.0" 
118.193.40.108 - - [07/Oct/2023:03:34:36 -0700] "GET /template/920ka/css/lsy.css HTTP/1.1" 404 305 "http://www.secrepo.com/template/920ka/css/lsy.css" "Mozilla/5.0 (Linux; Android 11; vivo 1906; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/8.9.0.0" 
118.193.40.108 - - [07/Oct/2023:03:34:36 -0700] "GET /static/common/js/common.js HTTP/1.1" 404 305 "http://www.secrepo.com/static/common/js/common.js" "Mozilla/5.0 (Linux; Android 11; vivo 1906; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/8.9.0.0" 
118.193.40.108 - - [07/Oct/2023:03:34:36 -0700] "GET /api/currency/quotation_new HTTP/1.1" 404 305 "http://www.secrepo.com/api/currency/quotation_new" "Mozilla/5.0 (Linux; Android 11; vivo 1906; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/8.9.0.0" 
118.193.40.108 - - [07/Oct/2023:03:34:36 -0700] "GET /public/h5static/js/main.js HTTP/1.1" 404 305 "http://www.secrepo.com/public/h5static/js/main.js" "Mozilla/5.0 (Linux; Android 11; vivo 1906; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/8.9.0.0" 
118.193.40.108 - - [07/Oct/2023:03:34:36 -0700] "GET /Public/mobile/css/base.css HTTP/1.1" 404 305 "http://www.secrepo.com/Public/mobile/css/base.css" "Mozilla/5.0 (Linux; Android 11; vivo 1906; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/8.9.0.0" 
118.193.40.108 - - [07/Oct/2023:03:34:36 -0700] "GET /pages/console/js/common.js HTTP/1.1" 404 305 "http://www.secrepo.com/pages/console/js/common.js" "Mozilla/5.0 (Linux; Android 11; vivo 1906; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/8.9.0.0" 
118.193.40.108 - - [07/Oct/2023:03:34:36 -0700] "GET /portal/index/protocol.html HTTP/1.1" 404 305 "http://www.secrepo.com/portal/index/protocol.html" "Mozilla/5.0 (Linux; Android 11; vivo 1906; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/8.9.0.0" 
118.193.40.108 - - [07/Oct/2023:03:34:36 -0700] "GET /static/home/css/common.css HTTP/1.1" 404 305 "http://www.secrepo.com/static/home/css/common.css" "Mozilla/5.0 (Linux; Android 11; vivo 1906; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/8.9.0.0" 
118.193.40.108 - - [07/Oct/2023:03:34:36 -0700] "GET /api/grame/getHomePtLottery HTTP/1.1" 404 305 "http://www.secrepo.com/api/grame/getHomePtLottery" "Mozilla/5.0 (Linux; Android 11; vivo 1906; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/8.9.0.0" 
118.193.40.108 - - [07/Oct/2023:03:34:36 -0700] "GET /resource/home/js/common.js HTTP/1.1" 404 305 "http://www.secrepo.com/resource/home/js/common.js" "Mozilla/5.0 (Linux; Android 11; vivo 1906; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/8.9.0.0" 
118.193.40.108 - - [07/Oct/2023:03:34:36 -0700] "GET /api/vue/transaction/config HTTP/1.1" 404 305 "http://www.secrepo.com/api/vue/transaction/config" "Mozilla/5.0 (Linux; Android 11; vivo 1906; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/8.9.0.0" 
118.193.40.108 - - [07/Oct/2023:03:34:36 -0700] "GET /static/wap/css/tipmask.css HTTP/1.1" 404 305 "http://www.secrepo.com/static/wap/css/tipmask.css" "Mozilla/5.0 (Linux; Android 11; vivo 1906; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/8.9.0.0" 
118.193.40.108 - - [07/Oct/2023:03:34:36 -0700] "GET /front/index/getSiteSetting HTTP/1.1" 404 305 "http://www.secrepo.com/front/index/getSiteSetting" "Mozilla/5.0 (Linux; Android 11; vivo 1906; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/8.9.0.0" 
118.193.40.108 - - [07/Oct/2023:03:34:36 -0700] "GET /static/home/2022/index1.js HTTP/1.1" 404 305 "http://www.secrepo.com/static/home/2022/index1.js" "Mozilla/5.0 (Linux; Android 11; vivo 1906; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/8.9.0.0" 
118.193.40.108 - - [07/Oct/2023:03:34:36 -0700] "GET /resources/css/headernav.css HTTP/1.1" 404 305 "http://www.secrepo.com/resources/css/headernav.css" "Mozilla/5.0 (Linux; Android 11; vivo 1906; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/8.9.0.0" 
118.193.40.108 - - [07/Oct/2023:03:34:36 -0700] "GET /Templates/user/js/global.js HTTP/1.1" 404 305 "http://www.secrepo.com/Templates/user/js/global.js" "Mozilla/5.0 (Linux; Android 11; vivo 1906; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/8.9.0.0" 
118.193.40.108 - - [07/Oct/2023:03:34:36 -0700] "GET /static/data/thirdgames.json HTTP/1.1" 404 305 "http://www.secrepo.com/static/data/thirdgames.json" "Mozilla/5.0 (Linux; Android 11; vivo 1906; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/8.9.0.0" 
118.193.40.108 - - [07/Oct/2023:03:34:36 -0700] "GET /static/admincp/js/common.js HTTP/1.1" 404 305 "http://www.secrepo.com/static/admincp/js/common.js" "Mozilla/5.0 (Linux; Android 11; vivo 1906; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/8.9.0.0" 
118.193.40.108 - - [07/Oct/2023:03:34:36 -0700] "GET /index.php/Wap/Api/getBanner HTTP/1.1" 404 305 "http://www.secrepo.com/index.php/Wap/Api/getBanner" "Mozilla/5.0 (Linux; Android 11; vivo 1906; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/8.9.0.0" 
118.193.40.108 - - [07/Oct/2023:03:34:36 -0700] "GET /kkrps/im_group/show_members HTTP/1.1" 404 305 "http://www.secrepo.com/kkrps/im_group/show_members" "Mozilla/5.0 (Linux; Android 11; vivo 1906; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/8.9.0.0" 
118.193.40.108 - - [07/Oct/2023:03:34:36 -0700] "GET /market/market-ws/iframe.html HTTP/1.1" 404 305 "http://www.secrepo.com/market/market-ws/iframe.html" "Mozilla/5.0 (Linux; Android 11; vivo 1906; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/8.9.0.0" 
118.193.40.108 - - [07/Oct/2023:03:34:36 -0700] "GET /views/commData/commonSite.js HTTP/1.1" 404 305 "http://www.secrepo.com/views/commData/commonSite.js" "Mozilla/5.0 (Linux; Android 11; vivo 1906; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/8.9.0.0" 
118.193.40.108 - - [07/Oct/2023:03:34:36 -0700] "GET /Public/uploads/web/step1.png HTTP/1.1" 404 305 "http://www.secrepo.com/Public/uploads/web/step1.png" "Mozilla/5.0 (Linux; Android 11; vivo 1906; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/8.9.0.0" 
118.193.40.108 - - [07/Oct/2023:03:34:36 -0700] "GET /public/static/css/public.css HTTP/1.1" 404 305 "http://www.secrepo.com/public/static/css/public.css" "Mozilla/5.0 (Linux; Android 11; vivo 1906; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/8.9.0.0" 
118.193.40.108 - - [07/Oct/2023:03:34:36 -0700] "GET /Content/m_1/js/m_1_Jquery.js HTTP/1.1" 404 305 "http://www.secrepo.com/Content/m_1/js/m_1_Jquery.js" "Mozilla/5.0 (Linux; Android 11; vivo 1906; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/8.9.0.0" 
118.193.40.108 - - [07/Oct/2023:03:34:36 -0700] "GET /stock2c1/api/site/getInfo.do HTTP/1.1" 404 305 "http://www.secrepo.com/stock2c1/api/site/getInfo.do" "Mozilla/5.0 (Linux; Android 11; vivo 1906; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/8.9.0.0" 
118.193.40.108 - - [07/Oct/2023:03:34:36 -0700] "GET /resource/home/css/person.css HTTP/1.1" 404 305 "http://www.secrepo.com/resource/home/css/person.css" "Mozilla/5.0 (Linux; Android 11; vivo 1906; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/8.9.0.0" 
118.193.40.108 - - [07/Oct/2023:03:34:36 -0700] "GET /mobile/v3/appSuperDownload.do HTTP/1.1" 404 305 "http://www.secrepo.com/mobile/v3/appSuperDownload.do" "Mozilla/5.0 (Linux; Android 11; vivo 1906; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/8.9.0.0" 
118.193.40.108 - - [07/Oct/2023:03:34:37 -0700] "GET /common/member/js/user.util.js HTTP/1.1" 404 305 "http://www.secrepo.com/common/member/js/user.util.js" "Mozilla/5.0 (Linux; Android 11; vivo 1906; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/8.9.0.0" 
118.193.40.108 - - [07/Oct/2023:03:34:37 -0700] "GET /template/920ka/js/woodyapp.js HTTP/1.1" 404 305 "http://www.secrepo.com/template/920ka/js/woodyapp.js" "Mozilla/5.0 (Linux; Android 11; vivo 1906; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/8.9.0.0" 
118.193.40.108 - - [07/Oct/2023:03:34:37 -0700] "POST /melody/api/v1/pageconfig/list HTTP/1.1" 404 305 "http://www.secrepo.com/melody/api/v1/pageconfig/list" "Mozilla/5.0 (Linux; Android 11; vivo 1906; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/8.9.0.0" 
118.193.40.108 - - [07/Oct/2023:03:34:37 -0700] "GET /template/mb/lang/text-zh.json HTTP/1.1" 404 305 "http://www.secrepo.com/template/mb/lang/text-zh.json" "Mozilla/5.0 (Linux; Android 11; vivo 1906; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/8.9.0.0" 
118.193.40.108 - - [07/Oct/2023:03:34:37 -0700] "GET /Public/Qts/Home/js/appAlert.js HTTP/1.1" 404 305 "http://www.secrepo.com/Public/Qts/Home/js/appAlert.js" "Mozilla/5.0 (Linux; Android 11; vivo 1906; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/8.9.0.0" 
118.193.40.108 - - [07/Oct/2023:03:34:37 -0700] "GET /getConfig/getArticle.do?code=1 HTTP/1.1" 404 305 "http://www.secrepo.com/getConfig/getArticle.do?code=1" "Mozilla/5.0 (Linux; Android 11; vivo 1906; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/8.9.0.0" 
118.193.40.108 - - [07/Oct/2023:03:34:37 -0700] "GET /ws/index/getTheLotteryInitList HTTP/1.1" 404 305 "http://www.secrepo.com/ws/index/getTheLotteryInitList" "Mozilla/5.0 (Linux; Android 11; vivo 1906; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/8.9.0.0" 
118.193.40.108 - - [07/Oct/2023:03:34:37 -0700] "GET /Public/home/wap/css/qdgame.css HTTP/1.1" 404 305 "http://www.secrepo.com/Public/home/wap/css/qdgame.css" "Mozilla/5.0 (Linux; Android 11; vivo 1906; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/8.9.0.0" 
118.193.40.108 - - [07/Oct/2023:03:34:37 -0700] "GET /Public/home/common/js/index.js HTTP/1.1" 404 305 "http://www.secrepo.com/Public/home/common/js/index.js" "Mozilla/5.0 (Linux; Android 11; vivo 1906; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/8.9.0.0" 
118.193.40.108 - - [07/Oct/2023:03:34:37 -0700] "GET /api/config/proxy_servers?key=1 HTTP/1.1" 404 305 "http://www.secrepo.com/api/config/proxy_servers?key=1" "Mozilla/5.0 (Linux; Android 11; vivo 1906; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/8.9.0.0" 
118.193.40.108 - - [07/Oct/2023:03:34:37 -0700] "GET /masterControl/getSystemSetting HTTP/1.1" 404 305 "http://www.secrepo.com/masterControl/getSystemSetting" "Mozilla/5.0 (Linux; Android 11; vivo 1906; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/8.9.0.0" 
118.193.40.108 - - [07/Oct/2023:03:34:37 -0700] "GET /install.inc/vipsignInstall.css HTTP/1.1" 404 305 "http://www.secrepo.com/install.inc/vipsignInstall.css" "Mozilla/5.0 (Linux; Android 11; vivo 1906; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/8.9.0.0" 
118.193.40.108 - - [07/Oct/2023:03:34:37 -0700] "POST /api/GetConfigByKeys?keys=of_we HTTP/1.1" 404 305 "http://www.secrepo.com/api/GetConfigByKeys?keys=of_we" "Mozilla/5.0 (Linux; Android 11; vivo 1906; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/8.9.0.0" 
118.193.40.108 - - [07/Oct/2023:03:34:37 -0700] "GET /stage-api/common/configKey/all HTTP/1.1" 404 305 "http://www.secrepo.com/stage-api/common/configKey/all" "Mozilla/5.0 (Linux; Android 11; vivo 1906; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/8.9.0.0" 
118.193.40.108 - - [07/Oct/2023:03:34:37 -0700] "GET /api/appVersion?mobile_system=2 HTTP/1.1" 404 305 "http://www.secrepo.com/api/appVersion?mobile_system=2" "Mozilla/5.0 (Linux; Android 11; vivo 1906; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/8.9.0.0" 
118.193.40.108 - - [07/Oct/2023:03:34:37 -0700] "GET /getConfig/getArticle.do?code=19 HTTP/1.1" 404 305 "http://www.secrepo.com/getConfig/getArticle.do?code=19" "Mozilla/5.0 (Linux; Android 11; vivo 1906; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/8.9.0.0" 
118.193.40.108 - - [07/Oct/2023:03:34:37 -0700] "GET /static/img/pic_1@2x.694c993.png HTTP/1.1" 404 305 "http://www.secrepo.com/static/img/pic_1@2x.694c993.png" "Mozilla/5.0 (Linux; Android 11; vivo 1906; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/8.9.0.0" 
118.193.40.108 - - [07/Oct/2023:03:34:37 -0700] "GET /Application/Buy/Static/js/if.js HTTP/1.1" 404 305 "http://www.secrepo.com/Application/Buy/Static/js/if.js" "Mozilla/5.0 (Linux; Android 11; vivo 1906; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/8.9.0.0" 
118.193.40.108 - - [07/Oct/2023:03:34:37 -0700] "GET /wap/static//images/index_tzjr.png HTTP/1.1" 404 305 "http://www.secrepo.com/wap/static//images/index_tzjr.png" "Mozilla/5.0 (Linux; Android 11; vivo 1906; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/8.9.0.0" 
118.193.40.108 - - [07/Oct/2023:03:34:37 -0700] "GET /server/business/api/customer/list HTTP/1.1" 404 305 "http://www.secrepo.com/server/business/api/customer/list" "Mozilla/5.0 (Linux; Android 11; vivo 1906; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/8.9.0.0" 
118.193.40.108 - - [07/Oct/2023:03:34:37 -0700] "GET /a/other/codepay/js/codepay_util.js HTTP/1.1" 404 305 "http://www.secrepo.com/a/other/codepay/js/codepay_util.js" "Mozilla/5.0 (Linux; Android 11; vivo 1906; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/8.9.0.0" 
118.193.40.108 - - [07/Oct/2023:03:34:37 -0700] "GET /api/public/?service=Home.getConfig HTTP/1.1" 404 305 "http://www.secrepo.com/api/public/?service=Home.getConfig" "Mozilla/5.0 (Linux; Android 11; vivo 1906; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/8.9.0.0" 
118.193.40.108 - - [07/Oct/2023:03:34:37 -0700] "GET /index/police/index.html?agent=1000 HTTP/1.1" 404 305 "http://www.secrepo.com/index/police/index.html?agent=1000" "Mozilla/5.0 (Linux; Android 11; vivo 1906; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/8.9.0.0" 
118.193.40.108 - - [07/Oct/2023:03:34:37 -0700] "GET /bet/lotteryinfo/allLotteryInfoList HTTP/1.1" 404 305 "http://www.secrepo.com/bet/lotteryinfo/allLotteryInfoList" "Mozilla/5.0 (Linux; Android 11; vivo 1906; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/8.9.0.0" 
118.193.40.108 - - [07/Oct/2023:03:34:37 -0700] "GET /v1/management/tenant/getSpeedDomain HTTP/1.1" 404 305 "http://www.secrepo.com/v1/management/tenant/getSpeedDomain" "Mozilla/5.0 (Linux; Android 11; vivo 1906; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/8.9.0.0" 
118.193.40.108 - - [07/Oct/2023:03:34:37 -0700] "GET /admin/webadmin.php?mod=do&act=login HTTP/1.1" 404 305 "http://www.secrepo.com/admin/webadmin.php?mod=do&act=login" "Mozilla/5.0 (Linux; Android 11; vivo 1906; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/8.9.0.0" 
118.193.40.108 - - [07/Oct/2023:03:34:37 -0700] "GET /client/static/icon/hangqingicon.png HTTP/1.1" 404 305 "http://www.secrepo.com/client/static/icon/hangqingicon.png" "Mozilla/5.0 (Linux; Android 11; vivo 1906; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/8.9.0.0" 
118.193.40.108 - - [07/Oct/2023:03:34:37 -0700] "GET /api/exclude/siteConfig/webSiteConfig HTTP/1.1" 404 305 "http://www.secrepo.com/api/exclude/siteConfig/webSiteConfig" "okhttp/3.14.9" 
118.193.40.108 - - [07/Oct/2023:03:34:37 -0700] "GET /static/home/css/feiqi-ee5401a8e6.css HTTP/1.1" 404 305 "http://www.secrepo.com/static/home/css/feiqi-ee5401a8e6.css" "Mozilla/5.0 (Linux; Android 11; vivo 1906; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/8.9.0.0" 
118.193.40.108 - - [07/Oct/2023:03:34:37 -0700] "GET /public/static/home/js/moblie/login.js HTTP/1.1" 404 305 "http://www.secrepo.com/public/static/home/js/moblie/login.js" "Mozilla/5.0 (Linux; Android 11; vivo 1906; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/8.9.0.0" 
118.193.40.108 - - [07/Oct/2023:03:34:37 -0700] "GET /static/customer/js/xiaotian.cli.v2.js HTTP/1.1" 404 305 "http://www.secrepo.com/static/customer/js/xiaotian.cli.v2.js" "Mozilla/5.0 (Linux; Android 11; vivo 1906; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/8.9.0.0" 
118.193.40.108 - - [07/Oct/2023:03:34:37 -0700] "GET /uploads/admin/202103/60584c5b88017.png HTTP/1.1" 404 305 "http://www.secrepo.com/uploads/admin/202103/60584c5b88017.png" "Mozilla/5.0 (Linux; Android 11; vivo 1906; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/8.9.0.0" 
118.193.40.108 - - [07/Oct/2023:03:34:37 -0700] "GET /source/20220119/static/wap/js/order.js HTTP/1.1" 404 305 "http://www.secrepo.com/source/20220119/static/wap/js/order.js" "Mozilla/5.0 (Linux; Android 11; vivo 1906; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/8.9.0.0" 
118.193.40.108 - - [07/Oct/2023:03:34:37 -0700] "GET /api/stock/getSingleStock.do?code=002405 HTTP/1.1" 404 305 "http://www.secrepo.com/api/stock/getSingleStock.do?code=002405" "Mozilla/5.0 (Linux; Android 11; vivo 1906; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/8.9.0.0" 
118.193.40.108 - - [07/Oct/2023:03:34:38 -0700] "GET /ajax/allcoin_a/id/0?t=0.3782499195965951 HTTP/1.1" 404 305 "http://www.secrepo.com/ajax/allcoin_a/id/0?t=0.3782499195965951" "Mozilla/5.0 (Linux; Android 11; vivo 1906; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/8.9.0.0" 
118.193.40.108 - - [07/Oct/2023:03:34:38 -0700] "GET /index.php?m=api&c=app&a=getPlatformConfig HTTP/1.1" 404 305 "http://www.secrepo.com/index.php?m=api&c=app&a=getPlatformConfig" "Mozilla/5.0 (Linux; Android 11; vivo 1906; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/8.9.0.0" 
118.193.40.108 - - [07/Oct/2023:03:34:38 -0700] "GET /wap/api/exchangerateuserconfig!get.action HTTP/1.1" 404 305 "http://www.secrepo.com/wap/api/exchangerateuserconfig!get.action" "Mozilla/5.0 (Linux; Android 11; vivo 1906; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/8.9.0.0" 
118.193.40.108 - - [07/Oct/2023:03:34:38 -0700] "GET /Public/Home/ecshe_css/main.css?v=1543997196 HTTP/1.1" 404 305 "http://www.secrepo.com/Public/Home/ecshe_css/main.css?v=1543997196" "Mozilla/5.0 (Linux; Android 11; vivo 1906; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/8.9.0.0" 
