207.46.13.54 - - [03/May/2024:02:14:11 -0700] "GET /self.logs/error.log.2022-11-17.gz HTTP/1.1" 200 914 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36" 
171.13.14.16 - - [03/May/2024:12:45:31 -0700] "GET / HTTP/1.1" 200 49133 "http://www.secrepo.com/#3p_malware" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; de) Opera 11.51" 
27.115.124.41 - - [03/May/2024:12:45:42 -0700] "GET / HTTP/1.1" 200 13139 "https://www.sec-wiki.com/news?News_page=1202" "Mozilla/5.0 (Windows; U; Windows NT 6.1; de-DE) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.3 Safari/533.19.4" 
51.222.253.1 - - [03/May/2024:12:48:13 -0700] "GET /robots.txt HTTP/1.1" 301 439 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" 
51.222.253.1 - - [03/May/2024:12:48:13 -0700] "GET /robots.txt HTTP/1.1" 200 333 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" 
49.205.132.222 - - [03/May/2024:12:49:11 -0700] "GET / HTTP/1.1" 200 13183 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15" 
49.205.132.222 - - [03/May/2024:12:49:11 -0700] "GET /css/style.css HTTP/1.1" 404 328 "http://www.secrepo.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15" 
49.205.132.222 - - [03/May/2024:12:49:11 -0700] "GET /twitter-icon.png HTTP/1.1" 200 27893 "http://www.secrepo.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15" 
49.205.132.222 - - [03/May/2024:12:49:12 -0700] "GET /GitHub-Mark.png HTTP/1.1" 200 7533 "http://www.secrepo.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15" 
49.205.132.222 - - [03/May/2024:12:49:13 -0700] "GET /bootstrap/img/favicon.ico HTTP/1.1" 200 690 "http://www.secrepo.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15" 
207.46.13.14 - - [03/May/2024:13:05:13 -0700] "GET /self.logs/access.log.2022-08-07.gz HTTP/1.1" 200 13239 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36" 
207.46.13.14 - - [03/May/2024:13:07:13 -0700] "GET /self.logs/2015/?C=D;O=A HTTP/1.1" 200 7577 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36" 
114.119.128.10 - - [03/May/2024:13:11:12 -0700] "GET /self.logs/error.log.2020-09-23 HTTP/1.1" 200 351 "http://www.secrepo.com/self.logs?C=N%3BO%3DD" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" 
115.202.195.33 - - [03/May/2024:13:21:42 -0700] "GET /maccdc2012/signatures.log.gz HTTP/1.1" 200 668 "-" "Mozilla/5.0 (Android 4.1.1; Mobile; rv:30.0) Gecko/30.0 Firefox/30.0" 
161.35.43.120 - - [03/May/2024:13:28:04 -0700] "GET / HTTP/1.1" 301 419 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" 
66.249.70.192 - - [03/May/2024:13:40:14 -0700] "GET / HTTP/1.1" 200 13183 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 
66.249.70.194 - - [03/May/2024:13:40:18 -0700] "GET /css/style.css HTTP/1.1" 404 328 "http://www.secrepo.com/" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/122.0.6261.94 Safari/537.36" 
27.115.124.113 - - [03/May/2024:13:45:04 -0700] "GET / HTTP/1.1" 200 13140 "https://www.sec-wiki.com/news?News_page=1275" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.17 Safari/537.36" 
66.249.64.64 - - [03/May/2024:13:45:14 -0700] "GET / HTTP/1.1" 301 475 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 
66.249.70.192 - - [03/May/2024:13:45:15 -0700] "GET / HTTP/1.1" 200 13184 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 
66.249.70.194 - - [03/May/2024:13:45:17 -0700] "GET /css/style.css HTTP/1.1" 404 328 "http://www.secrepo.com/" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/122.0.6261.94 Safari/537.36" 
103.24.219.56 - - [03/May/2024:13:53:31 -0700] "GET / HTTP/1.1" 200 13184 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4280.67 Safari/537.36 Edg/97.0.664.52" 
103.230.14.42 - - [03/May/2024:13:54:26 -0700] "GET / HTTP/1.1" 200 13184 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4280.67 Safari/537.36 Edg/97.0.664.52" 
103.24.219.56 - - [03/May/2024:14:16:45 -0700] "GET / HTTP/1.1" 200 13183 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4280.67 Safari/537.36 Edg/97.0.664.52" 
116.213.39.186 - - [03/May/2024:14:21:15 -0700] "GET /css/album.css HTTP/1.1" 404 328 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:48.0) Gecko/20100101 Firefox/48.0" 
119.42.146.18 - - [03/May/2024:14:21:24 -0700] "GET /static/images/nopic.png HTTP/1.1" 429 486 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:48.0) Gecko/20100101 Firefox/48.0" 
111.68.8.18 - - [03/May/2024:14:24:52 -0700] "GET /include/ckeditor/plugins/smiley/images/angel_smile.gif HTTP/1.1" 404 328 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:48.0) Gecko/20100101 Firefox/48.0" 
176.134.214.160 - - [03/May/2024:14:26:22 -0700] "GET / HTTP/1.1" 200 13183 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0" 
176.134.214.160 - - [03/May/2024:14:26:22 -0700] "GET /css/style.css HTTP/1.1" 404 305 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0" 
176.134.214.160 - - [03/May/2024:14:26:22 -0700] "GET /GitHub-Mark.png HTTP/1.1" 200 7533 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0" 
176.134.214.160 - - [03/May/2024:14:26:23 -0700] "GET /twitter-icon.png HTTP/1.1" 200 27916 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0" 
176.134.214.160 - - [03/May/2024:14:26:23 -0700] "GET /bootstrap/img/favicon.ico HTTP/1.1" 200 690 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0" 
111.7.100.29 - - [03/May/2024:14:27:40 -0700] "GET / HTTP/1.1" 200 13183 "-" "Mozilla/5.0 ((Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36; 360Spider SogouSpider" 
111.7.100.29 - - [03/May/2024:14:27:41 -0700] "GET /css/style.css HTTP/1.1" 404 328 "http://www.so.com/link?m=x&link?url=x&?from=x&?src=x&jump?u=x&?uID=x" "Mozilla/5.0 ((Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36; 360Spider SogouSpider" 
111.7.100.29 - - [03/May/2024:14:27:41 -0700] "GET /twitter-icon.png HTTP/1.1" 200 27893 "http://www.so.com/link?m=x&link?url=x&?from=x&?src=x&jump?u=x&?uID=x" "Mozilla/5.0 ((Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36; 360Spider SogouSpider" 
111.7.100.29 - - [03/May/2024:14:27:42 -0700] "GET /GitHub-Mark.png HTTP/1.1" 200 7556 "http://www.so.com/link?m=x&link?url=x&?from=x&?src=x&jump?u=x&?uID=x" "Mozilla/5.0 ((Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36; 360Spider SogouSpider" 
111.7.100.33 - - [03/May/2024:14:27:48 -0700] "GET / HTTP/1.1" 200 13146 "http://www.so.com/link?m=x&link?url=x&?from=x&?src=x&jump?u=x&?uID=x" "Mozilla/5.0 ((Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36; 360Spider SogouSpider" 
157.55.39.204 - - [03/May/2024:14:41:12 -0700] "GET / HTTP/1.1" 200 13139 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36" 
114.119.128.10 - - [03/May/2024:14:45:15 -0700] "GET / HTTP/1.1" 200 13184 "http://www.secrepo.com/Datasets%20Description/Network/smtp.html" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" 
139.5.200.26 - - [03/May/2024:14:54:19 -0700] "GET /yzmphp/yzmphp.php HTTP/1.1" 429 486 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:48.0) Gecko/20100101 Firefox/48.0" 
111.68.8.162 - - [03/May/2024:14:56:20 -0700] "GET /DialogTemplates/SelectImage HTTP/1.1" 429 486 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:48.0) Gecko/20100101 Firefox/48.0" 
114.119.150.155 - - [03/May/2024:15:02:58 -0700] "GET /self.logs/error.log.2020-11-14 HTTP/1.1" 200 351 "http://www.secrepo.com/self.logs?C=N%3BO%3DD" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" 
184.94.240.88 - - [03/May/2024:15:11:09 -0700] "GET / HTTP/1.1" 200 49096 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:65.0) Gecko/20100101 Firefox/65.0" 
184.94.240.88 - - [03/May/2024:15:11:10 -0700] "GET /pe_static/apt1.zip HTTP/1.1" 200 66240 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:65.0) Gecko/20100101 Firefox/65.0" 
184.94.240.88 - - [03/May/2024:15:11:11 -0700] "GET /pe_static/zeus.zip HTTP/1.1" 200 66240 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:65.0) Gecko/20100101 Firefox/65.0" 
184.94.240.88 - - [03/May/2024:15:11:11 -0700] "GET /pe_static/op-cleaver.zip HTTP/1.1" 200 66240 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:65.0) Gecko/20100101 Firefox/65.0" 
103.212.99.122 - - [03/May/2024:15:14:28 -0700] "GET /ThinkPHP/ThinkPHP.php HTTP/1.1" 429 486 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:48.0) Gecko/20100101 Firefox/48.0" 
114.119.150.155 - - [03/May/2024:15:19:58 -0700] "GET /self.logs/error.log.2020-09-30 HTTP/1.1" 200 351 "http://www.secrepo.com/self.logs?C=N%3BO%3DD" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" 
114.119.142.8 - - [03/May/2024:15:21:14 -0700] "GET /self.logs/error.log.2020-07-01 HTTP/1.1" 200 351 "http://www.secrepo.com/self.logs?C=N%3BO%3DD" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" 
114.119.155.236 - - [03/May/2024:15:22:41 -0700] "GET /Datasets%20Description?C=N%3BO%3DD HTTP/1.1" 301 613 "https://www.secrepo.com/Datasets%20Description?C=S%3BO%3DA" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" 
114.119.155.236 - - [03/May/2024:15:22:41 -0700] "GET /Datasets%20Description/?C=N%3BO%3DD HTTP/1.1" 200 654 "https://www.secrepo.com/Datasets%20Description?C=S%3BO%3DA" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" 
66.249.70.192 - - [03/May/2024:15:33:12 -0700] "GET /robots.txt HTTP/1.1" 200 377 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 
66.249.70.192 - - [03/May/2024:15:33:13 -0700] "GET /ads.txt HTTP/1.1" 404 305 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 
39.162.225.178 - - [03/May/2024:15:39:45 -0700] "GET /maccdc2012/signatures.log.gz HTTP/1.1" 200 668 "-" "Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/4297-11-19 08:19:13.659927 Firefox/3.6.4" 
18.118.2.15 - - [03/May/2024:15:42:32 -0700] "GET /robots.txt HTTP/1.1" 200 333 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; ClaudeBot/1.0; +claudebot@anthropic.com)" 
18.118.2.15 - - [03/May/2024:15:42:33 -0700] "GET /self.logs/?C=S;O=A HTTP/1.1" 200 70080 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; ClaudeBot/1.0; +claudebot@anthropic.com)" 
81.181.55.46 - - [03/May/2024:16:09:41 -0700] "GET / HTTP/1.1" 200 13184 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5 (.NET CLR 3.5.30729)" 
54.36.148.105 - - [03/May/2024:16:14:45 -0700] "GET /robots.txt HTTP/1.1" 200 333 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" 
51.222.253.13 - - [03/May/2024:16:14:46 -0700] "GET /Datasets%20Description/?C=M;O=D HTTP/1.1" 200 629 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" 
35.87.104.39 - - [03/May/2024:16:20:37 -0700] "GET /robots.txt HTTP/1.1" 200 377 "-" "Friendly_Crawler/Nutch-1.20-SNAPSHOT" 
35.87.104.39 - - [03/May/2024:16:20:38 -0700] "GET /honeypot/BSidesDFW%20-%202014.ipynb HTTP/1.1" 429 475 "-" "Friendly_Crawler/Nutch-1.20-SNAPSHOT" 
54.218.160.124 - - [03/May/2024:16:22:50 -0700] "GET /robots.txt HTTP/1.1" 301 495 "-" "Friendly_Crawler/Nutch-1.20-SNAPSHOT" 
54.218.160.124 - - [03/May/2024:16:22:51 -0700] "GET /robots.txt HTTP/1.1" 200 377 "-" "Friendly_Crawler/Nutch-1.20-SNAPSHOT" 
35.87.104.39 - - [03/May/2024:16:30:14 -0700] "GET /Datasets%20Description/Network/dhcp.html HTTP/1.1" 429 486 "-" "Friendly_Crawler/Nutch-1.20-SNAPSHOT" 
51.222.253.10 - - [03/May/2024:16:33:01 -0700] "GET /self.logs/2016/error.log.2016-08-09.gz HTTP/1.1" 200 730 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" 
44.201.113.212 - - [03/May/2024:16:36:26 -0700] "GET / HTTP/1.1" 200 13140 "-" "Mozilla/5.0 (compatible; startmebot/1.0; +https://start.me/bot)" 
35.87.104.39 - - [03/May/2024:16:39:07 -0700] "GET /Datasets%20Description/HTML_Bro_log_3/ HTTP/1.1" 429 486 "-" "Friendly_Crawler/Nutch-1.20-SNAPSHOT" 
35.87.104.39 - - [03/May/2024:16:49:03 -0700] "GET /Datasets%20Description/Network/ssh.html HTTP/1.1" 429 486 "-" "Friendly_Crawler/Nutch-1.20-SNAPSHOT" 
114.119.137.143 - - [03/May/2024:17:01:14 -0700] "GET /self.logs/error.log.2020-05-05 HTTP/1.1" 200 351 "http://www.secrepo.com/self.logs?C=N%3BO%3DD" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" 
51.222.253.16 - - [03/May/2024:17:07:10 -0700] "GET /Datasets%20Description/?C=M;O=A HTTP/1.1" 200 633 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" 
111.202.101.197 - - [03/May/2024:17:07:13 -0700] "GET / HTTP/1.1" 200 49096 "-" "Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)" 
114.119.155.236 - - [03/May/2024:17:09:46 -0700] "GET /self.logs/error.log.2020-11-23 HTTP/1.1" 200 351 "http://www.secrepo.com/self.logs?C=N%3BO%3DD" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" 
84.17.48.203 - - [03/May/2024:17:29:02 -0700] "GET / HTTP/1.1" 200 13184 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5 (.NET CLR 3.5.30729)" 
117.132.188.206 - - [03/May/2024:17:29:55 -0700] "GET / HTTP/1.1" 200 13184 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36" 
117.132.188.206 - - [03/May/2024:17:29:59 -0700] "GET /css/style.css HTTP/1.1" 404 305 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36" 
117.132.188.206 - - [03/May/2024:17:29:59 -0700] "GET /bootstrap/img/favicon.ico HTTP/1.1" 200 690 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36" 
117.132.188.206 - - [03/May/2024:17:30:01 -0700] "GET /Security-Data-Analysis/Lab_1/conn.log.zip HTTP/1.1" 200 67160 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36" 
117.132.188.206 - - [03/May/2024:17:30:05 -0700] "GET /honeypot/honeypot.json.zip HTTP/1.1" 200 65700 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36" 
117.132.188.206 - - [03/May/2024:17:30:08 -0700] "GET /auth.log/auth.log.gz HTTP/1.1" 200 78840 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36" 
117.132.188.206 - - [03/May/2024:17:30:12 -0700] "GET /squid/access.log.gz HTTP/1.1" 200 78840 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36" 
117.132.188.206 - - [03/May/2024:17:30:19 -0700] "GET /pe_static/op-cleaver.zip HTTP/1.1" 200 78840 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36" 
117.132.188.206 - - [03/May/2024:17:30:21 -0700] "GET /pe_static/apt1.zip HTTP/1.1" 200 78840 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36" 
117.132.188.206 - - [03/May/2024:17:30:30 -0700] "GET /scada/scada_logs.zip HTTP/1.1" 200 78840 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36" 
117.132.188.206 - - [03/May/2024:17:30:35 -0700] "GET /domaindata/domainmovement.zip HTTP/1.1" 200 78840 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36" 
117.132.188.206 - - [03/May/2024:17:30:14 -0700] "GET /self.logs/ HTTP/1.1" 200 49603 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36" 
117.132.188.206 - - [03/May/2024:17:30:38 -0700] "GET /misc/zeus_dga_domains.txt.zip HTTP/1.1" 200 78840 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36" 
117.132.188.206 - - [03/May/2024:17:30:40 -0700] "GET /tg/tg_snort_full.7z HTTP/1.1" 200 65700 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36" 
117.132.188.206 - - [03/May/2024:17:30:42 -0700] "GET /tg/tg_snort_fast.7z HTTP/1.1" 200 75920 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36" 
117.132.188.206 - - [03/May/2024:17:30:43 -0700] "GET /tg/c.zip HTTP/1.1" 200 78840 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36" 
117.132.188.206 - - [03/May/2024:17:30:44 -0700] "GET /tg/b.zip HTTP/1.1" 200 75920 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36" 
117.132.188.206 - - [03/May/2024:17:30:46 -0700] "GET /tg/a.zip HTTP/1.1" 200 65700 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36" 
117.132.188.206 - - [03/May/2024:17:30:49 -0700] "GET /maccdc2012/maccdc2012_full_alert.7z HTTP/1.1" 200 75920 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36" 
117.132.188.206 - - [03/May/2024:17:30:51 -0700] "GET /maccdc2012/maccdc2012_fast_alert.7z HTTP/1.1" 200 78840 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36" 
117.132.188.206 - - [03/May/2024:17:30:52 -0700] "GET /maccdc2012/weird.log.gz HTTP/1.1" 200 78840 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36" 
117.132.188.206 - - [03/May/2024:17:30:53 -0700] "GET /maccdc2012/tunnel.log.gz HTTP/1.1" 200 5282 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36" 
117.132.188.206 - - [03/May/2024:17:30:54 -0700] "GET /maccdc2012/ssl.log.gz HTTP/1.1" 200 78840 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36" 
117.132.188.206 - - [03/May/2024:17:30:54 -0700] "GET /maccdc2012/ssh.log.gz HTTP/1.1" 200 78840 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36" 
117.132.188.206 - - [03/May/2024:17:30:55 -0700] "GET /maccdc2012/smtp.log.gz HTTP/1.1" 200 6956 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36" 
117.132.188.206 - - [03/May/2024:17:30:56 -0700] "GET /maccdc2012/signatures.log.gz HTTP/1.1" 200 668 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36" 
117.132.188.206 - - [03/May/2024:17:30:57 -0700] "GET /maccdc2012/notice.log.gz HTTP/1.1" 200 20797 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36" 
117.132.188.206 - - [03/May/2024:17:30:59 -0700] "GET /maccdc2012/http.log.gz HTTP/1.1" 200 78840 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36" 
117.132.188.206 - - [03/May/2024:17:31:01 -0700] "GET /maccdc2012/ftp.log.gz HTTP/1.1" 200 78840 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36" 
117.132.188.206 - - [03/May/2024:17:31:03 -0700] "GET /maccdc2012/files.log.gz HTTP/1.1" 200 65700 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36" 
117.132.188.206 - - [03/May/2024:17:31:05 -0700] "GET /maccdc2012/dns.log.gz HTTP/1.1" 200 65700 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36" 
