122.14.44.234 - - [17/Apr/2024:02:08:56 -0700] "GET /honeypot/honeypot.json.zip HTTP/1.1" 200 23086087 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36 NetType/WIFI MicroMessenger/7.0.20.1781(0x6700143B) WindowsWechat(0x63090a13) XWEB/9115 Flue" 
5.151.26.192 - - [17/Apr/2024:06:43:55 -0700] "GET /bootstrap/img/favicon.ico HTTP/1.1" 200 690 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0" 
5.151.26.192 - - [17/Apr/2024:06:46:46 -0700] "GET /misc/zeus_dga_domains.txt.zip HTTP/1.1" 200 592381 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0" 
23.235.160.114 - - [17/Apr/2024:06:52:08 -0700] "GET / HTTP/1.1" 200 13187 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4280.67 Safari/537.36 Edg/97.0.664.52" 
40.77.167.22 - - [17/Apr/2024:06:59:12 -0700] "GET /self.logs/error.log.2022-02-08.gz HTTP/1.1" 200 2723 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36" 
40.77.167.22 - - [17/Apr/2024:07:01:53 -0700] "GET /self.logs/access.log.2022-05-16.gz HTTP/1.1" 200 11792 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36" 
3.129.13.201 - - [17/Apr/2024:07:04:20 -0700] "GET /robots.txt HTTP/1.1" 200 333 "-" "claudebot" 
3.129.13.201 - - [17/Apr/2024:07:04:21 -0700] "GET /self.logs/error.log.2017-11-25.gz HTTP/1.1" 429 430 "-" "claudebot" 
198.235.24.124 - - [17/Apr/2024:07:07:09 -0700] "GET / HTTP/1.1" 301 419 "-" "Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com" 
196.132.98.215 - - [17/Apr/2024:07:07:49 -0700] "GET / HTTP/1.1" 200 13142 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1" 
3.144.189.177 - - [17/Apr/2024:07:09:12 -0700] "GET /robots.txt HTTP/1.1" 200 333 "-" "claudebot" 
3.144.189.177 - - [17/Apr/2024:07:09:13 -0700] "GET /self.logs/error.log.2017-05-22.gz HTTP/1.1" 429 430 "-" "claudebot" 
185.24.184.195 - - [17/Apr/2024:07:10:43 -0700] "GET /Security-Data-Analysis/Lab_1/conn.log.zip HTTP/1.1" 200 18577040 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0" 
52.167.144.205 - - [17/Apr/2024:07:11:12 -0700] "GET /self.logs/access.log.2021-06-12.gz HTTP/1.1" 200 19287 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36" 
115.60.62.41 - - [17/Apr/2024:07:11:20 -0700] "GET /favicon.ico HTTP/1.1" 304 261 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.5735.289 Safari/537.36" 
52.167.144.188 - - [17/Apr/2024:07:11:28 -0700] "GET /self.logs/access.log.2018-06-26.gz HTTP/1.1" 200 19082 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36" 
52.167.144.188 - - [17/Apr/2024:07:13:28 -0700] "GET /self.logs/access.log.2021-01-02.gz HTTP/1.1" 200 55792 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36" 
52.14.221.113 - - [17/Apr/2024:07:17:13 -0700] "GET /robots.txt HTTP/1.1" 200 333 "-" "claudebot" 
52.14.221.113 - - [17/Apr/2024:07:17:14 -0700] "GET /self.logs/error.log.2021-10-09.gz HTTP/1.1" 200 4379 "-" "claudebot" 
216.244.66.245 - - [17/Apr/2024:07:19:52 -0700] "GET /robots.txt HTTP/1.1" 301 439 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)" 
216.244.66.245 - - [17/Apr/2024:07:19:52 -0700] "GET /robots.txt HTTP/1.1" 200 333 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)" 
43.155.130.43 - - [17/Apr/2024:07:23:11 -0700] "GET /admin.php HTTP/1.1" 404 328 "-" "-" 
216.244.66.245 - - [17/Apr/2024:07:28:07 -0700] "GET / HTTP/1.1" 301 419 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)" 
114.119.140.107 - - [17/Apr/2024:07:28:22 -0700] "GET /self.logs/error.log.2020-01-20 HTTP/1.1" 200 351 "http://www.secrepo.com/self.logs?C=N%3BO%3DD" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" 
18.188.40.207 - - [17/Apr/2024:07:32:01 -0700] "GET /robots.txt HTTP/1.1" 200 333 "-" "claudebot" 
18.188.40.207 - - [17/Apr/2024:07:32:02 -0700] "GET /self.logs/access.log.2016-07-02.gz HTTP/1.1" 429 420 "-" "claudebot" 
18.191.216.163 - - [17/Apr/2024:07:33:40 -0700] "GET /robots.txt HTTP/1.1" 200 333 "-" "claudebot" 
18.191.216.163 - - [17/Apr/2024:07:33:41 -0700] "GET /self.logs/2016/error.log.2016-01-28.gz HTTP/1.1" 429 430 "-" "claudebot" 
18.119.17.207 - - [17/Apr/2024:07:34:11 -0700] "GET /robots.txt HTTP/1.1" 200 333 "-" "claudebot" 
18.119.17.207 - - [17/Apr/2024:07:34:12 -0700] "GET /self.logs/error.log.2016-05-24.gz HTTP/1.1" 429 430 "-" "claudebot" 
13.59.36.203 - - [17/Apr/2024:07:35:39 -0700] "GET /robots.txt HTTP/1.1" 200 333 "-" "claudebot" 
13.59.36.203 - - [17/Apr/2024:07:35:39 -0700] "GET /self.logs/2015/error.log.2015-08-15.gz HTTP/1.1" 429 430 "-" "claudebot" 
216.244.66.245 - - [17/Apr/2024:07:36:12 -0700] "GET /Datasets%20Description/Network/dhcp.html HTTP/1.1" 301 495 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)" 
3.144.42.196 - - [17/Apr/2024:07:50:36 -0700] "GET /robots.txt HTTP/1.1" 200 333 "-" "claudebot" 
3.144.42.196 - - [17/Apr/2024:07:50:37 -0700] "GET /self.logs/access.log.2019-11-17.gz HTTP/1.1" 429 430 "-" "claudebot" 
3.138.141.202 - - [17/Apr/2024:07:53:52 -0700] "GET /robots.txt HTTP/1.1" 200 333 "-" "claudebot" 
3.138.141.202 - - [17/Apr/2024:07:53:53 -0700] "GET /self.logs/error.log.2016-01-12.gz HTTP/1.1" 429 430 "-" "claudebot" 
101.227.1.199 - - [17/Apr/2024:07:55:15 -0700] "GET / HTTP/1.1" 200 13150 "http://www.so.com/link?m=x&link?url=x&?from=x&?src=x&jump?u=x&?uID=x" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)" 
52.15.63.145 - - [17/Apr/2024:08:01:27 -0700] "GET /robots.txt HTTP/1.1" 200 333 "-" "claudebot" 
52.15.63.145 - - [17/Apr/2024:08:01:28 -0700] "GET /self.logs/access.log.2015-07-22.gz HTTP/1.1" 429 430 "-" "claudebot" 
217.113.194.53 - - [17/Apr/2024:08:06:36 -0700] "GET /self.logs/error.log.2022-04-16 HTTP/1.1" 304 261 "-" "Mozilla/5.0 (compatible; Barkrowler/0.9; +https://babbar.tech/crawler)" 
3.137.218.215 - - [17/Apr/2024:08:09:03 -0700] "GET /robots.txt HTTP/1.1" 200 333 "-" "claudebot" 
3.137.218.215 - - [17/Apr/2024:08:09:04 -0700] "GET /self.logs/error.log.2018-09-27.gz HTTP/1.1" 429 430 "-" "claudebot" 
3.17.6.75 - - [17/Apr/2024:08:11:28 -0700] "GET /robots.txt HTTP/1.1" 200 333 "-" "claudebot" 
3.17.6.75 - - [17/Apr/2024:08:11:29 -0700] "GET /self.logs/access.log.2021-02-13.gz HTTP/1.1" 429 420 "-" "claudebot" 
3.135.195.249 - - [17/Apr/2024:08:15:37 -0700] "GET /robots.txt HTTP/1.1" 200 333 "-" "claudebot" 
3.135.195.249 - - [17/Apr/2024:08:15:38 -0700] "GET /self.logs/error.log.2016-08-24.gz HTTP/1.1" 429 430 "-" "claudebot" 
51.222.253.4 - - [17/Apr/2024:08:17:18 -0700] "GET /robots.txt HTTP/1.1" 301 439 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" 
51.222.253.4 - - [17/Apr/2024:08:17:18 -0700] "GET /robots.txt HTTP/1.1" 200 333 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" 
3.145.196.87 - - [17/Apr/2024:08:17:40 -0700] "GET /robots.txt HTTP/1.1" 200 333 "-" "claudebot" 
3.145.196.87 - - [17/Apr/2024:08:17:41 -0700] "GET /self.logs/access.log.2022-02-10.gz HTTP/1.1" 429 430 "-" "claudebot" 
216.244.66.245 - - [17/Apr/2024:08:20:24 -0700] "GET /robots.txt HTTP/1.1" 301 439 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)" 
216.244.66.245 - - [17/Apr/2024:08:20:24 -0700] "GET /robots.txt HTTP/1.1" 200 333 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)" 
18.191.216.163 - - [17/Apr/2024:08:25:00 -0700] "GET /robots.txt HTTP/1.1" 200 333 "-" "claudebot" 
18.191.216.163 - - [17/Apr/2024:08:25:01 -0700] "GET /self.logs/access.log.2018-02-27.gz HTTP/1.1" 429 430 "-" "claudebot" 
13.58.82.79 - - [17/Apr/2024:08:26:23 -0700] "GET /robots.txt HTTP/1.1" 200 333 "-" "claudebot" 
13.58.82.79 - - [17/Apr/2024:08:26:24 -0700] "GET /self.logs/error.log.2019-03-31.gz HTTP/1.1" 429 430 "-" "claudebot" 
52.167.144.230 - - [17/Apr/2024:08:28:04 -0700] "GET /self.logs/access.log.2017-02-27.gz HTTP/1.1" 301 487 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36" 
176.113.70.186 - - [17/Apr/2024:08:30:13 -0700] "GET / HTTP/1.1" 301 438 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36" 
176.113.70.186 - - [17/Apr/2024:08:30:14 -0700] "GET / HTTP/1.1" 200 13149 "http://secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36" 
210.52.224.17 - - [17/Apr/2024:08:30:48 -0700] "GET / HTTP/1.1" 200 13186 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)" 
210.52.224.17 - - [17/Apr/2024:08:30:49 -0700] "GET /css/style.css HTTP/1.1" 404 305 "http://www.so.com/link?m=x&link?url=x&?from=x&?src=x&jump?u=x&?uID=x" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)" 
101.227.1.198 - - [17/Apr/2024:08:31:08 -0700] "GET / HTTP/1.1" 200 13149 "http://www.so.com/link?m=x&link?url=x&?from=x&?src=x&jump?u=x&?uID=x" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)" 
154.202.103.83 - - [17/Apr/2024:08:32:14 -0700] "GET /honeypot/Honeypot%20-%20Howto%20-%20BSides%20Austin.pdf HTTP/1.1" 200 2928571 "http://www.secrepo.com/" "Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:114.0) Gecko/20100101 Firefox/114.0" 
40.77.167.5 - - [17/Apr/2024:08:34:34 -0700] "GET /self.logs/access.log.2019-09-02.gz HTTP/1.1" 301 487 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36" 
216.244.66.245 - - [17/Apr/2024:08:34:42 -0700] "GET /sitemap.xml HTTP/1.1" 301 441 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)" 
43.155.130.43 - - [17/Apr/2024:08:35:07 -0700] "GET /zb_system/login.php HTTP/1.1" 404 328 "-" "-" 
176.113.70.186 - - [17/Apr/2024:08:36:06 -0700] "GET /typecho/install.php?step=2 HTTP/1.1" 301 490 "http://www.baidu.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.121 Safari/537.36" 
176.113.70.186 - - [17/Apr/2024:08:36:06 -0700] "GET /install.php?step=2 HTTP/1.1" 301 474 "http://www.baidu.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.121 Safari/537.36" 
176.113.70.186 - - [17/Apr/2024:08:36:07 -0700] "GET /install.php?step=2 HTTP/1.1" 429 439 "http://secrepo.com/install.php?step=2" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.121 Safari/537.36" 
176.113.70.186 - - [17/Apr/2024:08:36:07 -0700] "GET /typecho/install.php?step=2 HTTP/1.1" 429 439 "http://secrepo.com/typecho/install.php?step=2" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.121 Safari/537.36" 
216.244.66.245 - - [17/Apr/2024:08:36:19 -0700] "GET /Datasets%20Description/Network/tunnel.html HTTP/1.1" 301 499 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)" 
103.194.185.66 - - [17/Apr/2024:08:51:36 -0700] "GET / HTTP/1.1" 200 13186 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4280.67 Safari/537.36 Edg/97.0.664.52" 
40.77.167.26 - - [17/Apr/2024:08:56:26 -0700] "GET /self.logs/access.log.2019-08-26.gz HTTP/1.1" 200 19781 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36" 
172.225.218.39 - - [17/Apr/2024:08:57:26 -0700] "GET / HTTP/1.1" 200 13186 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/123.0.6312.52 Mobile/15E148 Safari/604.1" 
172.225.218.39 - - [17/Apr/2024:08:57:27 -0700] "GET /twitter-icon.png HTTP/1.1" 200 27893 "http://www.secrepo.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/123.0.6312.52 Mobile/15E148 Safari/604.1" 
172.225.218.39 - - [17/Apr/2024:08:57:27 -0700] "GET /css/style.css HTTP/1.1" 404 328 "http://www.secrepo.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/123.0.6312.52 Mobile/15E148 Safari/604.1" 
172.225.218.39 - - [17/Apr/2024:08:57:27 -0700] "GET /GitHub-Mark.png HTTP/1.1" 200 7533 "http://www.secrepo.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/123.0.6312.52 Mobile/15E148 Safari/604.1" 
172.225.219.55 - - [17/Apr/2024:08:57:32 -0700] "GET /bootstrap/img/favicon.ico HTTP/1.1" 200 713 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/123.0.6312.52 Mobile/15E148 Safari/604.1" 
51.222.253.8 - - [17/Apr/2024:09:01:55 -0700] "GET /robots.txt HTTP/1.1" 200 333 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" 
3.135.205.146 - - [17/Apr/2024:09:04:58 -0700] "GET /robots.txt HTTP/1.1" 200 333 "-" "claudebot" 
3.135.205.146 - - [17/Apr/2024:09:04:59 -0700] "GET /self.logs/access.log.2016-05-27.gz HTTP/1.1" 429 430 "-" "claudebot" 
43.155.130.43 - - [17/Apr/2024:09:09:19 -0700] "GET /zb_system/login.php HTTP/1.1" 404 328 "-" "-" 
18.224.149.242 - - [17/Apr/2024:09:11:39 -0700] "GET /robots.txt HTTP/1.1" 200 333 "-" "claudebot" 
18.224.149.242 - - [17/Apr/2024:09:11:40 -0700] "GET /self.logs/error.log.2018-12-14.gz HTTP/1.1" 429 430 "-" "claudebot" 
40.77.167.40 - - [17/Apr/2024:09:19:05 -0700] "GET /self.logs/access.log.2020-10-13.gz HTTP/1.1" 200 15147 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36" 
163.172.179.57 - - [17/Apr/2024:09:24:04 -0700] "GET / HTTP/1.1" 200 13150 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 14_4_1) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Safari/605.1.15" 
35.196.223.69 - - [17/Apr/2024:09:24:05 -0700] "GET /robots.txt HTTP/1.1" 200 340 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 Edg/123.0.2420.65" 
35.196.223.69 - - [17/Apr/2024:09:24:05 -0700] "GET /404error_test.html HTTP/1.1" 404 291 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 14_4_1) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Safari/605.1.15" 
35.196.223.69 - - [17/Apr/2024:09:24:06 -0700] "GET /contact HTTP/1.1" 404 284 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/100.0.1185.39" 
52.39.153.229 - - [17/Apr/2024:09:27:02 -0700] "GET /robots.txt HTTP/1.1" 301 439 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" 
52.39.153.229 - - [17/Apr/2024:09:27:03 -0700] "GET /robots.txt HTTP/1.1" 200 333 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" 
52.39.153.229 - - [17/Apr/2024:09:27:03 -0700] "GET /robots.txt HTTP/1.1" 200 333 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" 
40.77.167.3 - - [17/Apr/2024:09:31:13 -0700] "GET /self.logs/access.log.2020-10-01.gz HTTP/1.1" 200 35592 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36" 
66.249.64.108 - - [17/Apr/2024:09:33:10 -0700] "GET / HTTP/1.1" 200 13186 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 
66.249.64.108 - - [17/Apr/2024:09:33:12 -0700] "GET /css/style.css HTTP/1.1" 404 305 "http://www.secrepo.com/" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/122.0.6261.94 Safari/537.36" 
3.143.168.172 - - [17/Apr/2024:09:33:31 -0700] "GET /robots.txt HTTP/1.1" 200 333 "-" "claudebot" 
3.143.168.172 - - [17/Apr/2024:09:33:32 -0700] "GET /self.logs/error.log.2017-09-20.gz HTTP/1.1" 429 430 "-" "claudebot" 
182.136.210.242 - - [17/Apr/2024:09:34:36 -0700] "GET / HTTP/1.1" 200 13186 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36;" 
66.249.70.65 - - [17/Apr/2024:09:34:54 -0700] "GET / HTTP/1.1" 301 475 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 
66.249.64.106 - - [17/Apr/2024:09:34:54 -0700] "GET / HTTP/1.1" 200 13186 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 
66.249.64.107 - - [17/Apr/2024:09:34:55 -0700] "GET /css/style.css HTTP/1.1" 404 328 "http://www.secrepo.com/" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/122.0.6261.94 Safari/537.36" 
162.240.101.126 - - [17/Apr/2024:09:37:15 -0700] "GET /.env HTTP/1.1" 404 519 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:77.0) Gecko/20100101 Firefox/77.0" 
51.83.111.190 - - [17/Apr/2024:09:38:41 -0700] "GET /honeypot/BSidesDFW%20-%202014.ipynb HTTP/1.1" 301 481 "-" "Tornado-Async-Client" 
51.83.111.190 - - [17/Apr/2024:09:38:41 -0700] "GET /honeypot/BSidesDFW%20-%202014.ipynb HTTP/1.1" 200 930877 "-" "Tornado-Async-Client" 
114.119.157.24 - - [17/Apr/2024:09:41:44 -0700] "GET /self.logs/error.log.2021-01-09 HTTP/1.1" 200 351 "http://www.secrepo.com/self.logs?C=N%3BO%3DD" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" 
114.119.140.107 - - [17/Apr/2024:09:43:12 -0700] "GET /self.logs/error.log.2020-10-05 HTTP/1.1" 200 351 "http://www.secrepo.com/self.logs?C=N%3BO%3DD" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" 
114.119.157.24 - - [17/Apr/2024:09:44:30 -0700] "GET /self.logs/error.log.2021-01-16 HTTP/1.1" 200 351 "http://www.secrepo.com/self.logs?C=N%3BO%3DD" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" 
18.219.236.62 - - [17/Apr/2024:09:46:21 -0700] "GET /robots.txt HTTP/1.1" 200 333 "-" "claudebot" 
18.219.236.62 - - [17/Apr/2024:09:46:22 -0700] "GET /self.logs/2016/error.log.2016-05-19.gz HTTP/1.1" 429 430 "-" "claudebot" 
114.119.150.155 - - [17/Apr/2024:09:48:22 -0700] "GET /self.logs/error.log.2020-07-10 HTTP/1.1" 200 351 "http://www.secrepo.com/self.logs?C=N%3BO%3DD" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" 
114.119.155.236 - - [17/Apr/2024:09:49:45 -0700] "GET /self.logs/error.log.2020-06-02 HTTP/1.1" 200 351 "http://www.secrepo.com/self.logs?C=N%3BO%3DD" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" 
43.155.130.43 - - [17/Apr/2024:09:50:28 -0700] "GET /zb_system/login.php HTTP/1.1" 404 328 "-" "-" 
114.119.155.236 - - [17/Apr/2024:09:51:07 -0700] "GET /self.logs/error.log.2020-04-18 HTTP/1.1" 200 351 "http://www.secrepo.com/self.logs?C=N%3BO%3DD" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" 
114.119.150.155 - - [17/Apr/2024:09:52:33 -0700] "GET /self.logs/error.log.2020-02-18 HTTP/1.1" 200 2341 "http://www.secrepo.com/self.logs?C=N%3BO%3DD" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" 
18.224.67.149 - - [17/Apr/2024:09:55:20 -0700] "GET /robots.txt HTTP/1.1" 200 333 "-" "claudebot" 
18.224.67.149 - - [17/Apr/2024:09:55:21 -0700] "GET /self.logs/access.log.2019-09-08.gz HTTP/1.1" 429 430 "-" "claudebot" 
114.119.155.236 - - [17/Apr/2024:09:55:24 -0700] "GET /Datasets%20Description/Network?C=D%3BO%3DA HTTP/1.1" 301 629 "http://www.secrepo.com/Datasets%20Description/Network?C=S%3BO%3DA" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" 
114.119.155.236 - - [17/Apr/2024:09:55:24 -0700] "GET /Datasets%20Description/Network/?C=D%3BO%3DA HTTP/1.1" 200 746 "http://www.secrepo.com/Datasets%20Description/Network?C=S%3BO%3DA" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" 
114.119.128.10 - - [17/Apr/2024:09:56:42 -0700] "GET /Datasets%20Description/HTML_Bro_log_3 HTTP/1.1" 301 619 "https://www.open-open.com/misc/goto?guid=4959733195070562990" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" 
